UNIX time,value,sumcheck
1613403808,-1,46
1613403940,-1,45
1613404167,-1,44
1613404189,1,45
1613404250,-1,44
1613404496,-1,43
1613404577,-1,42
1613404786,-1,41
1613405083,-1,40
1613405195,-1,39
1613405455,1,40
1613405531,-1,39
1613405677,-1,38
1613405713,-1,37
1613405844,-1,36
1613405916,-1,35
1613406273,-1,34
1613406282,-1,33
1613406286,1,34
1613406319,-1,33
1613406407,-1,32
1613406702,-1,31
1613406837,-1,30
1613407233,-1,29
1613407403,-1,28
1613407431,1,29
1613407452,1,30
1613407647,-1,29
1613407775,-1,28
1613407792,-1,27
1613407938,-1,26
1613408240,-1,25
1613408851,-1,24
1613409195,-1,23
1613409906,-1,22
1613409967,-1,21
1613410040,-1,20
1613410093,-1,19
1613410948,-1,18
1613410986,1,19
1613411142,-1,18
1613411193,-1,17
1613411281,1,18
1613411609,-1,17
1613411674,-1,16
1613411854,-1,15
1613412596,-1,14
1613412612,-1,13
1613413490,-1,12
1613414704,1,13
1613414705,1,14
1613414706,1,15
1613414972,-1,14
1613414992,-1,13
1613415523,-1,12
1613418038,-1,11
1613418171,-1,10
1613418222,1,11
1613418380,-1,10
1613418568,-1,9
1613418953,-1,8
1613419833,1,9
1613419836,1,10
1613420187,-1,9
1613420190,-1,8
1613420219,1,9
1613421038,-1,8
1613421090,1,9
1613421903,-1,8
1613421935,1,9
1613421945,1,10
1613422197,-1,9
1613422219,-1,8
1613423590,-1,7
1613424976,-1,6
1613429012,1,7
1613429013,1,8
1613429385,-1,7
1613429401,-1,6
1613429626,-1,5
1613433834,1,6
1613433835,1,7
1613434200,-1,6
1613448714,-1,5
1613449435,1,6
1613449800,1,7
1613449966,1,8
1613450270,1,9
1613450637,1,10
1613450674,1,11
1613450690,1,12
1613450773,1,13
1613450960,1,14
1613451325,1,15
1613453229,1,16
1613453264,1,17
1613453310,1,18
1613453514,1,19
1613454260,1,20
1613454314,1,21
1613454362,1,22
1613454403,1,23
1613454650,1,24
1613454815,1,25
1613455050,1,26
1613455179,1,27
1613455405,1,28
1613455758,1,29
1613455977,1,30
1613455995,1,31
1613456116,1,32
1613456202,1,33
1613456421,1,34
1613457138,1,35
1613457481,1,36
1613457564,1,37
1613457705,1,38
1613457948,1,39
1613458001,1,40
1613458038,1,41
1613458071,-1,40
1613458188,1,41
1613458226,1,42
1613458244,1,43
1613458273,1,44
1613458295,1,45
1613458324,-1,44
1613458328,1,45
1613458351,1,46
1613458413,1,47
1613458644,1,48
1613458660,-1,47
1613458762,1,48
1613458769,1,49
1613458785,-1,48
1613459032,1,49
1613459096,1,50
1613459215,1,51
1613459218,1,52
1613459515,1,53
1613459546,-1,52
1613459911,1,53
1613460390,-1,52
1613460763,1,53
1613460831,1,54
1613461207,-1,53
1613461434,-1,52
1613461454,-1,51
1613461470,1,52
1613461791,1,53
1613461990,1,54
1613462091,1,55
1613462211,1,56
1613462284,1,57
1613462967,1,58
1613464121,1,59
1613464165,1,60
1613464186,1,61
1613464450,-1,60
1613464517,1,61
1613464851,1,62
1613465034,-1,61
1613465036,-1,60
1613465461,1,61
1613465463,1,62
1613465537,1,63
1613466286,1,64
1613467391,1,65
1613467796,1,66
1613468411,1,67
1613468614,-1,66
1613468701,-1,65
1613469061,1,66
1613470370,1,67
1613470375,1,68
1613470389,-1,67
1613470398,-1,66
1613470478,-1,65
1613470478,-1,64
1613471101,-1,63
1613471115,-1,62
1613471345,1,63
1613471602,1,64
1613471781,1,65
1613472128,1,66
1613472193,-1,65
1613472195,-1,64
1613472307,-1,63
1613472333,-1,62
1613472381,-1,61
1613472614,1,62
1613473776,1,63
1613473869,1,64
1613474611,-1,63
1613475040,1,64
1613475527,1,65
1613475754,-1,64
1613475762,1,65
1613475774,1,66
1613475834,-1,65
1613475837,-1,64
1613476926,1,65
1613477289,-1,64
1613477362,1,65
1613477498,1,66
1613477601,-1,65
1613478564,-1,64
1613479518,1,65
1613479754,-1,64
1613479830,-1,63
1613479843,-1,62
1613479850,-1,61
1613480138,-1,60
1613480418,-1,59
1613480688,1,60
1613480721,1,61
1613481327,1,62
1613481421,1,63
1613481738,1,64
1613481933,-1,63
1613482136,1,64
1613482992,-1,63
1613483023,-1,62
1613483189,-1,61
1613483846,-1,60
1613484285,-1,59
1613485401,-1,58
1613485862,-1,57
1613486267,-1,56
1613486833,1,57
1613486880,-1,56
1613486989,1,57
1613487379,-1,56
1613488116,-1,55
1613488314,-1,54
1613488338,-1,53
1613488668,1,54
1613488895,1,55
1613489991,-1,54
1613490615,-1,53
1613490991,-1,52
1613491029,-1,51
1613491071,-1,50
1613491157,-1,49
1613491160,1,50
1613491555,-1,49
1613491791,-1,48
1613491871,-1,47
1613492137,-1,46
1613492204,1,47
1613492239,-1,46
1613492317,-1,45
1613492702,-1,44
1613492965,-1,43
1613492982,-1,42
1613493035,-1,41
1613493082,-1,40
1613493353,1,41
1613493666,-1,40
1613493778,-1,39
1613493847,-1,38
1613493859,-1,37
1613493882,1,38
1613493883,1,39
1613493891,1,40
1613493894,1,41
1613493896,1,42
1613493896,1,43
1613493908,-1,42
1613494033,-1,41
1613494110,-1,40
1613494125,-1,39
1613494176,-1,38
1613494180,-1,37
1613494182,-1,36
1613494185,-1,35
1613494280,-1,34
1613494384,-1,33
1613494583,-1,32
1613494734,-1,31
1613494743,-1,30
1613495390,-1,29
1613495410,1,30
1613495480,-1,29
1613495531,-1,28
1613495535,-1,27
1613495854,-1,26
1613495982,-1,25
1613496292,-1,24
1613496296,-1,23
1613496520,1,24
1613496850,-1,23
1613496879,-1,22
1613497297,-1,21
1613497433,1,22
1613497482,-1,21
1613497878,-1,20
1613498280,-1,19
1613498589,-1,18
1613498858,-1,17
1613499049,-1,16
1613499584,-1,15
1613499882,-1,14
1613500092,-1,13
1613500408,-1,12
1613500976,1,13
1613500983,1,14
1613501184,-1,13
1613501247,-1,12
1613501364,-1,11
1613501856,-1,10
1613501920,-1,9
1613501961,1,10
1613504589,1,11
1613504596,1,12
1613504973,-1,11
1613504978,-1,10
1613505448,-1,9
1613506217,-1,8
1613507517,1,9
1613508056,-1,8
1613508250,-1,7
1613508256,1,8
1613508274,1,9
1613508276,1,10
1613508276,1,11
1613508283,1,12
1613508284,1,13
1613508285,1,14
1613508286,1,15
1613508287,1,16
1613508358,-1,15
1613508615,-1,14
1613508615,-1,13
1613508617,-1,12
1613508619,-1,11
1613508619,-1,10
1613508625,-1,9
1613508630,-1,8
1613508637,-1,7
1613515389,1,8
1613515692,-1,7
1613517620,-1,6
1613520069,1,7
1613520071,1,8
1613520072,1,9
1613520197,-1,8
1613520209,-1,7
1613536136,1,8
1613536241,1,9
1613536266,1,10
1613536928,1,11
1613537045,1,12
1613537060,1,13
1613538140,1,14
1613538331,1,15
1613538564,1,16
1613538570,1,17
1613538990,-1,16
1613539360,1,17
1613539661,1,18
1613540396,1,19
1613540896,1,20
1613541006,1,21
1613541009,1,22
1613541153,-1,21
1613541516,1,22
1613541525,1,23
1613541645,1,24
1613541979,1,25
1613542175,1,26
1613543240,-1,25
1613543253,1,26
1613543264,1,27
1613543406,1,28
1613543469,1,29
1613543496,1,30
1613543607,1,31
1613544055,1,32
1613544144,1,33
1613544236,1,34
1613544378,-1,33
1613544403,1,34
1613544433,1,35
1613544508,1,36
1613544525,1,37
1613544533,1,38
1613544577,1,39
1613544602,-1,38
1613544612,-1,37
1613544615,-1,36
1613544615,1,37
1613544686,1,38
1613544696,1,39
1613544755,1,40
1613544968,1,41
1613545307,1,42
1613545533,1,43
1613545534,1,44
1613545806,-1,43
1613545869,1,44
1613546255,1,45
1613546338,1,46
1613546347,1,47
1613546842,1,48
1613547260,1,49
1613547314,1,50
1613547963,1,51
1613548398,1,52
1613548554,-1,51
1613550279,1,52
1613550733,1,53
1613550903,-1,52
1613551462,-1,51
1613551476,-1,50
1613551799,-1,49
1613551805,1,50
1613551806,1,51
1613551815,-1,50
1613551866,1,51
1613552504,-1,50
1613554995,-1,49
1613555067,-1,48
1613555070,1,49
1613555087,1,50
1613555375,1,51
1613555850,1,52
1613556992,1,53
1613557200,-1,52
1613557229,1,53
1613557673,1,54
1613557779,1,55
1613558283,1,56
1613558292,1,57
1613558370,-1,56
1613558529,-1,55
1613558529,-1,54
1613558541,-1,53
1613558550,1,54
1613558564,1,55
1613558793,1,56
1613558978,1,57
1613558991,1,58
1613559007,-1,57
1613559139,1,58
1613559457,-1,57
1613559939,-1,56
1613560129,-1,55
1613560209,-1,54
1613560220,1,55
1613560227,-1,54
1613560238,-1,53
1613560315,-1,52
1613560712,1,53
1613560720,-1,52
1613560740,1,53
1613560768,1,54
1613561604,1,55
1613562159,-1,54
1613562166,1,55
1613562515,1,56
1613562574,-1,55
1613562574,-1,54
1613562582,1,55
1613563784,-1,54
1613564214,1,55
1613564293,-1,54
1613564667,-1,53
1613564765,1,54
1613565001,-1,53
1613565179,1,54
1613565679,-1,53
1613565844,1,54
1613565858,-1,53
1613565874,-1,52
1613565894,-1,51
1613565894,1,52
1613565896,-1,51
1613566056,1,52
1613566206,1,53
1613566207,-1,52
1613566221,1,53
1613566222,1,54
1613566225,1,55
1613566482,1,56
1613566804,-1,55
1613567078,1,56
1613567412,-1,55
1613567421,1,56
1613567809,-1,55
1613567842,1,56
1613568815,1,57
1613569055,1,58
1613569765,-1,57
1613569785,1,58
1613570177,-1,57
1613570584,-1,56
1613570837,1,57
1613571917,-1,56
1613571961,-1,55
1613571964,1,56
1613572392,-1,55
1613572399,1,56
1613572414,1,57
1613572417,-1,56
1613572451,-1,55
1613572523,1,56
1613572627,-1,55
1613572997,1,56
1613573140,1,57
1613573406,-1,56
1613573419,1,57
1613573450,1,58
1613574078,1,59
1613574211,-1,58
1613574565,-1,57
1613574711,-1,56
1613574733,-1,55
1613574833,-1,54
1613575400,-1,53
1613575486,-1,52
1613575514,-1,51
1613575558,-1,50
1613576216,-1,49
1613576292,-1,48
1613576412,-1,47
1613576415,-1,46
1613576462,-1,45
1613576602,-1,44
1613577013,1,45
1613577388,-1,44
1613577436,-1,43
1613577451,-1,42
1613577600,-1,41
1613578120,-1,40
1613578224,-1,39
1613578233,1,40
1613578244,-1,39
1613578246,1,40
1613578264,1,41
1613578271,1,42
1613578274,1,43
1613578279,1,44
1613578432,-1,43
1613578616,-1,42
1613578640,-1,41
1613578665,-1,40
1613578679,-1,39
1613578682,-1,38
1613578683,-1,37
1613578686,-1,36
1613578687,-1,35
1613578696,1,36
1613579144,-1,35
1613579955,-1,34
1613580187,-1,33
1613580345,-1,32
1613580364,1,33
1613580364,1,34
1613580365,1,35
1613580367,1,36
1613580371,1,37
1613580572,-1,36
1613580624,-1,35
1613580631,-1,34
1613580632,-1,33
1613580638,-1,32
1613580639,-1,31
1613580729,-1,30
1613581148,-1,29
1613581155,-1,28
1613581684,-1,27
1613581770,-1,26
1613581896,-1,25
1613581935,-1,24
1613581984,-1,23
1613582204,-1,22
1613582211,-1,21
1613582339,-1,20
1613582787,-1,19
1613584346,-1,18
1613584599,-1,17
1613584627,-1,16
1613584662,-1,15
1613585178,-1,14
1613585631,-1,13
1613587431,1,14
1613587433,1,15
1613587451,1,16
1613587452,1,17
1613587458,1,18
1613587587,-1,17
1613587611,-1,16
1613587795,-1,15
1613587796,-1,14
1613587799,-1,13
1613587799,-1,12
1613587840,-1,11
1613587949,1,12
1613588226,-1,11
1613589927,-1,10
1613590975,1,11
1613591372,-1,10
1613592611,1,11
1613592613,1,12
1613592631,1,13
1613592634,1,14
1613592636,1,15
1613592695,-1,14
1613592994,-1,13
1613592995,-1,12
1613592996,-1,11
1613592998,-1,10
1613593940,-1,9
1613594155,-1,8
1613594626,1,9
1613594630,1,10
1613594631,1,11
1613594632,1,12
1613594632,1,13
1613594633,1,14
1613594635,1,15
1613594954,-1,14
1613594957,-1,13
1613594963,-1,12
1613594965,-1,11
1613594973,-1,10
1613594973,-1,9
1613594988,1,10
1613594994,-1,9
1613595850,-1,8
1613596331,-1,7
1613597161,-1,6
1613601798,1,7
1613601823,1,8
1613601824,1,9
1613601828,1,10
1613601845,1,11
1613602185,-1,10
1613602186,-1,9
1613602189,-1,8
1613602189,-1,7
1613602196,-1,6
1613606349,1,7
1613606349,1,8
1613606358,1,9
1613611818,-1,8
1613619193,1,9
1613621478,-1,8
1613621482,-1,7
1613622545,1,8
1613622612,1,9
1613622896,1,10
1613623433,1,11
1613623523,1,12
1613623840,1,13
1613624442,1,14
1613624845,1,15
1613625017,1,16
1613625033,-1,15
1613625080,1,16
1613625083,1,17
1613625085,1,18
1613625192,1,19
1613625424,-1,18
1613625443,1,19
1613625449,-1,18
1613625881,1,19
1613626086,1,20
1613626148,1,21
1613627212,1,22
1613627238,1,23
1613627414,1,24
1613627463,1,25
1613627465,-1,24
1613627611,1,25
1613627693,1,26
1613627752,1,27
1613627967,1,28
1613627979,1,29
1613628155,1,30
1613628458,1,31
1613628483,1,32
1613629817,1,33
1613629834,1,34
1613629978,1,35
1613630635,1,36
1613630912,1,37
1613630947,1,38
1613630958,1,39
1613631040,1,40
1613631196,1,41
1613631365,1,42
1613631416,1,43
1613631531,1,44
1613631987,1,45
1613632209,-1,44
1613632294,1,45
1613632503,1,46
1613632542,1,47
1613632587,1,48
1613632598,1,49
1613632690,1,50
1613632964,1,51
1613633129,1,52
1613633139,-1,51
1613633244,1,52
1613633500,1,53
1613634166,1,54
1613634680,-1,53
1613634704,-1,52
1613634781,1,53
1613635136,-1,52
1613635170,1,53
1613635278,1,54
1613635604,-1,53
1613635750,1,54
1613635751,1,55
1613635759,1,56
1613635837,1,57
1613636267,1,58
1613636529,-1,57
1613636672,1,58
1613636808,-1,57
1613637417,1,58
1613637835,1,59
1613638209,1,60
1613638212,-1,59
1613638535,-1,58
1613638548,-1,57
1613638551,-1,56
1613638828,1,57
1613638901,-1,56
1613639511,1,57
1613639757,1,58
1613640008,1,59
1613640019,1,60
1613640251,1,61
1613640469,-1,60
1613640788,-1,59
1613640998,1,60
1613641070,1,61
1613641706,1,62
1613641721,1,63
1613642056,-1,62
1613642083,-1,61
1613642756,-1,60
1613643265,-1,59
1613643301,-1,58
1613643819,-1,57
1613643920,-1,56
1613643923,1,57
1613643941,1,58
1613643942,1,59
1613643946,1,60
1613643954,1,61
1613643972,1,62
1613644123,1,63
1613644245,-1,62
1613644256,-1,61
1613644257,-1,60
1613644271,-1,59
1613644278,-1,58
1613644582,1,59
1613644590,-1,58
1613644689,1,59
1613644719,1,60
1613644795,-1,59
1613644999,1,60
1613645053,1,61
1613645062,-1,60
1613645105,1,61
1613645154,1,62
1613645262,-1,61
1613645396,-1,60
1613645407,1,61
1613645940,1,62
1613646555,-1,61
1613646668,1,62
1613647040,-1,61
1613647184,1,62
1613647678,1,63
1613648473,-1,62
1613649428,-1,61
1613649675,-1,60
1613650291,-1,59
1613650420,1,60
1613650629,-1,59
1613650676,1,60
1613650705,-1,59
1613650748,-1,58
1613650756,1,59
1613651010,-1,58
1613651095,1,59
1613651646,-1,58
1613651820,1,59
1613652279,1,60
1613652293,1,61
1613652384,-1,60
1613652422,-1,59
1613652529,-1,58
1613652579,-1,57
1613652608,-1,56
1613653053,1,57
1613653193,1,58
1613653272,1,59
1613653298,1,60
1613653302,1,61
1613653457,1,62
1613653782,-1,61
1613653833,-1,60
1613653855,-1,59
1613653998,-1,58
1613654038,1,59
1613654243,-1,58
1613654340,1,59
1613654354,-1,58
1613654531,1,59
1613654928,-1,58
1613655418,-1,57
1613655550,1,58
1613655850,-1,57
1613655958,-1,56
1613655971,1,57
1613656642,1,58
1613656647,-1,57
1613656803,-1,56
1613657008,-1,55
1613657652,1,56
1613657775,1,57
1613658206,-1,56
1613659303,-1,55
1613659763,-1,54
1613660269,1,55
1613661076,-1,54
1613661128,-1,53
1613661317,1,54
1613661632,-1,53
1613662010,-1,52
1613662366,-1,51
1613662940,1,52
1613662964,-1,51
1613663028,-1,50
1613663064,1,51
1613663066,1,52
1613663217,-1,51
1613663298,-1,50
1613663312,-1,49
1613663359,-1,48
1613663374,-1,47
1613663384,-1,46
1613663400,1,47
1613663487,-1,46
1613663961,-1,45
1613664107,-1,44
1613664118,1,45
1613664324,-1,44
1613664694,-1,43
1613664723,-1,42
1613664816,-1,41
1613665150,-1,40
1613665565,-1,39
1613665853,-1,38
1613666034,-1,37
1613666275,1,38
1613666598,-1,37
1613666642,-1,36
1613666726,-1,35
1613666847,1,36
1613666858,-1,35
1613666866,-1,34
1613666890,-1,33
1613666936,-1,32
1613666939,-1,31
1613666942,-1,30
1613667062,-1,29
1613667066,-1,28
1613667133,-1,27
1613668129,-1,26
1613668141,-1,25
1613668423,-1,24
1613668574,1,25
1613668714,-1,24
1613668719,-1,23
1613668873,-1,22
1613669123,-1,21
1613669152,-1,20
1613669187,-1,19
1613669232,-1,18
1613669316,-1,17
1613669330,-1,16
1613669473,1,17
1613669483,-1,16
1613670115,-1,15
1613670207,-1,14
1613670949,-1,13
1613670966,-1,12
1613671044,-1,11
1613671182,-1,10
1613671882,1,11
1613674656,-1,10
1613675736,-1,9
1613677443,1,10
1613677447,1,11
1613677448,1,12
1613677448,1,13
1613677455,1,14
1613677772,-1,13
1613677774,-1,12
1613677776,-1,11
1613677779,-1,10
1613677780,-1,9
1613678157,-1,8
1613678227,-1,7
1613679028,-1,6
1613682942,-1,5
1613687211,-1,4
1613692696,1,5
1613692697,1,6
1613692705,1,7
1613707027,1,8
1613707879,-1,7
1613707898,-1,6
1613707899,-1,5
1613708708,1,6
1613708960,1,7
1613709056,1,8
1613709439,1,9
1613709597,1,10
1613709911,1,11
1613710056,1,12
1613710106,1,13
1613710388,1,14
1613710506,1,15
1613710728,1,16
1613712155,1,17
1613712459,1,18
1613712553,1,19
1613712599,1,20
1613713225,-1,19
1613713343,1,20
1613713360,1,21
1613713411,1,22
1613713763,-1,21
1613714044,1,22
1613714066,1,23
1613714145,1,24
1613714337,1,25
1613714387,1,26
1613714472,1,27
1613714500,1,28
1613715388,1,29
1613715505,1,30
1613715595,-1,29
1613715784,1,30
1613715869,1,31
1613715932,1,32
1613716050,1,33
1613716131,1,34
1613716325,1,35
1613716478,1,36
1613716683,1,37
1613717021,1,38
1613717086,1,39
1613717100,1,40
1613717140,1,41
1613717150,1,42
1613717179,1,43
1613717465,1,44
1613717612,1,45
1613717774,1,46
1613717804,-1,45
1613718028,1,46
1613718075,1,47
1613718168,1,48
1613718275,1,49
1613718333,1,50
1613718404,1,51
1613718630,-1,50
1613718805,1,51
1613718815,1,52
1613718984,1,53
1613719407,-1,52
1613719576,1,53
1613719669,1,54
1613719791,1,55
1613719872,1,56
1613720292,1,57
1613720665,1,58
1613720674,-1,57
1613720688,-1,56
1613721001,-1,55
1613721189,1,56
1613721870,-1,55
1613722094,1,56
1613722211,1,57
1613722372,1,58
1613723043,1,59
1613723255,-1,58
1613723432,1,59
1613723513,1,60
1613723774,-1,59
1613723814,1,60
1613724195,1,61
1613724214,1,62
1613724220,1,63
1613724575,-1,62
1613724576,-1,61
1613724591,-1,60
1613724594,1,61
1613724598,-1,60
1613724598,-1,59
1613725047,-1,58
1613726406,1,59
1613726552,1,60
1613727209,1,61
1613727219,1,62
1613727271,-1,61
1613727333,1,62
1613727516,1,63
1613727816,1,64
1613728751,-1,63
1613728816,-1,62
1613728866,1,63
1613728942,-1,62
1613729178,-1,61
1613729200,1,62
1613729261,-1,61
1613729419,-1,60
1613730238,1,61
1613730363,-1,60
1613730518,1,61
1613731101,-1,60
1613731139,1,61
1613731261,1,62
1613731675,-1,61
1613731747,-1,60
1613731816,-1,59
1613732257,-1,58
1613732510,1,59
1613732571,-1,58
1613732596,-1,57
1613732963,-1,56
1613733060,1,57
1613733172,-1,56
1613733404,-1,55
1613733433,1,56
1613734583,1,57
1613734899,-1,56
1613734956,-1,55
1613735035,-1,54
1613735237,1,55
1613735606,1,56
1613735629,-1,55
1613735787,-1,54
1613736056,1,55
1613736228,1,56
1613736471,1,57
1613736939,-1,56
1613736970,-1,55
1613737099,1,56
1613737853,-1,55
1613738391,1,56
1613738537,1,57
1613738537,1,58
1613738537,1,59
1613738541,1,60
1613738543,1,61
1613738553,1,62
1613738854,-1,61
1613738985,-1,60
1613738986,-1,59
1613738989,-1,58
1613738993,-1,57
1613739002,-1,56
1613739007,-1,55
1613739182,1,56
1613739407,1,57
1613739636,-1,56
1613739681,-1,55
1613739817,1,56
1613739823,-1,55
1613741121,1,56
1613741155,1,57
1613741243,1,58
1613741386,-1,57
1613742327,1,58
1613742379,1,59
1613742441,1,60
1613742498,-1,59
1613742534,1,60
1613742597,-1,59
1613742775,-1,58
1613742986,-1,57
1613743156,-1,56
1613743748,-1,55
1613744132,-1,54
1613744177,1,55
1613744396,-1,54
1613744478,1,55
1613744483,-1,54
1613744611,1,55
1613744738,1,56
1613744921,-1,55
1613744983,-1,54
1613745111,-1,53
1613745169,1,54
1613745338,-1,53
1613745359,-1,52
1613745371,1,53
1613745488,1,54
1613745856,-1,53
1613745976,1,54
1613745990,-1,53
1613746138,-1,52
1613746191,1,53
1613746262,1,54
1613746280,1,55
1613746290,1,56
1613746530,-1,55
1613746734,-1,54
1613747677,1,55
1613748323,-1,54
1613749347,-1,53
1613749533,1,54
1613749609,-1,53
1613749663,-1,52
1613749811,-1,51
1613750116,1,52
1613750338,1,53
1613750387,1,54
1613750704,-1,53
1613750724,-1,52
1613750744,-1,51
1613750749,-1,50
1613750749,-1,49
1613750826,-1,48
1613750860,1,49
1613751061,-1,48
1613751079,1,49
1613751081,1,50
1613751131,-1,49
1613751149,-1,48
1613751429,-1,47
1613751450,-1,46
1613751454,-1,45
1613751503,1,46
1613751711,-1,45
1613751919,-1,44
1613752000,-1,43
1613752060,1,44
1613752135,-1,43
1613752172,1,44
1613752617,-1,43
1613752631,-1,42
1613752832,-1,41
1613752873,-1,40
1613752941,-1,39
1613753065,1,40
1613753067,1,41
1613753070,1,42
1613753080,1,43
1613753080,1,44
1613753245,1,45
1613753377,-1,44
1613753381,-1,43
1613753383,-1,42
1613753384,-1,41
1613753401,-1,40
1613753402,-1,39
1613753893,-1,38
1613753896,1,39
1613753897,-1,38
1613754040,-1,37
1613754085,-1,36
1613754097,-1,35
1613754332,-1,34
1613754684,-1,33
1613755011,-1,32
1613755055,-1,31
1613755057,-1,30
1613755075,-1,29
1613755094,-1,28
1613755097,-1,27
1613755113,-1,26
1613755238,-1,25
1613755310,-1,24
1613755485,-1,23
1613755539,-1,22
1613755563,-1,21
1613755685,1,22
1613756393,-1,21
1613756492,-1,20
1613756696,1,21
1613756713,1,22
1613756780,1,23
1613757005,-1,22
1613757008,-1,21
1613757027,-1,20
1613757443,-1,19
1613757448,-1,18
1613758299,-1,17
1613758320,-1,16
1613759080,1,17
1613760378,-1,16
1613760571,-1,15
1613760595,1,16
1613761067,-1,15
1613761344,-1,14
1613761389,1,15
1613763417,-1,14
1613763447,1,15
1613763702,-1,14
1613763874,1,15
1613764019,-1,14
1613764025,-1,13
1613764262,-1,12
1613765296,-1,11
1613765423,-1,10
1613765480,1,11
1613765785,-1,10
1613765840,-1,9
1613766782,-1,8
1613766808,1,9
1613767064,-1,8
1613767457,1,9
1613767468,1,10
1613767470,1,11
1613767471,1,12
1613767476,1,13
1613767478,1,14
1613767570,-1,13
1613767788,-1,12
1613767808,-1,11
1613767808,-1,10
1613767811,-1,9
1613767815,-1,8
1613767827,1,9
1613770243,1,10
1613770892,1,11
1613771041,-1,10
1613771078,1,11
1613771381,-1,10
1613771457,-1,9
1613776542,-1,8
1613779345,1,9
1613779353,1,10
1613779364,1,11
1613779366,1,12
1613779366,1,13
1613779367,1,14
1613779367,1,15
1613779368,1,16
1613779374,1,17
1613779374,1,18
1613779375,1,19
1613786917,1,20
1613788493,-1,19
1613792701,-1,18
1613792708,-1,17
1613792709,-1,16
1613792711,-1,15
1613792712,-1,14
1613792712,-1,13
1613792717,-1,12
1613792718,-1,11
1613792724,-1,10
1613792727,-1,9
1613792728,1,10
1613792730,-1,9
1613792741,-1,8
1613792832,1,9
1613796063,1,10
1613796804,1,11
1613798985,1,12
1613800187,-1,11
1613800212,1,12
1613802642,1,13
1613803425,1,14
1613804950,1,15
1613805711,1,16
1613806481,1,17
1613807001,1,18
1613807413,-1,17
1613807543,1,18
1613807931,-1,17
1613810351,1,18
1613810585,1,19
1613810952,-1,18
1613810982,1,19
1613811427,1,20
1613811540,-1,19
1613812102,1,20
1613813328,1,21
1613813785,1,22
1613813785,1,23
1613813788,1,24
1613814269,1,25
1613814330,1,26
1613814566,-1,25
1613815067,1,26
1613815192,1,27
1613815239,-1,26
1613815451,1,27
1613815586,1,28
1613815721,1,29
1613815767,1,30
1613815816,1,31
1613815820,1,32
1613816060,-1,31
1613816061,-1,30
1613816184,-1,29
1613816215,1,30
1613816258,1,31
1613816513,1,32
1613816932,-1,31
1613817108,1,32
1613817404,-1,31
1613817484,-1,30
1613818601,1,31
1613818720,1,32
1613818850,-1,31
1613818858,1,32
1613818870,1,33
1613818936,-1,32
1613819532,-1,31
1613819534,-1,30
1613819740,1,31
1613819775,-1,30
1613820153,1,31
1613820406,-1,30
1613820667,1,31
1613820692,1,32
1613820974,1,33
1613821008,-1,32
1613821393,1,33
1613821436,1,34
1613821467,1,35
1613821773,-1,34
1613821841,1,35
1613822113,1,36
1613822531,1,37
1613822657,-1,36
1613823379,1,37
1613823721,1,38
1613823817,-1,37
1613824488,1,38
1613825030,1,39
1613825163,-1,38
1613825845,-1,37
1613825957,1,38
1613825991,-1,37
1613826289,1,38
1613826455,-1,37
1613826943,1,38
1613826987,-1,37
1613827145,1,38
1613827257,1,39
1613827414,1,40
1613827437,-1,39
1613827545,-1,38
1613827627,-1,37
1613827862,1,38
1613827930,-1,37
1613828608,1,38
1613828621,1,39
1613828843,-1,38
1613828942,-1,37
1613828960,-1,36
1613829124,-1,35
1613829693,-1,34
1613829933,-1,33
1613830172,1,34
1613830885,1,35
1613831056,-1,34
1613831492,1,35
1613831658,-1,34
1613831688,1,35
1613831730,1,36
1613831820,-1,35
1613832052,1,36
1613832130,-1,35
1613832223,-1,34
1613832355,1,35
1613832727,-1,34
1613833090,-1,33
1613833218,1,34
1613833224,-1,33
1613833602,-1,32
1613834112,-1,31
1613834241,1,32
1613834337,-1,31
1613834346,-1,30
1613834356,1,31
1613834528,-1,30
1613834556,-1,29
1613835123,-1,28
1613835410,-1,27
1613835809,1,28
1613835816,1,29
1613836039,-1,28
1613836172,-1,27
1613836175,-1,26
1613836181,1,27
1613836206,-1,26
1613836262,-1,25
1613836264,-1,24
1613836531,-1,23
1613836964,-1,22
1613836968,-1,21
1613837031,-1,20
1613837272,-1,19
1613837418,-1,18
1613837918,-1,17
1613838299,-1,16
1613838364,-1,15
1613838381,1,16
1613838390,-1,15
1613838446,-1,14
1613838789,-1,13
1613839048,1,14
1613839058,1,15
1613839155,-1,14
1613839526,1,15
1613839539,1,16
1613839847,-1,15
1613840131,-1,14
1613840479,-1,13
1613841089,-1,12
1613841094,-1,11
1613841196,-1,10
1613842763,-1,9
1613843646,-1,8
1613843790,-1,7
1613844419,-1,6
1613846740,1,7
1613847016,-1,6
1613849057,-1,5
1613850628,1,6
1613852381,1,7
1613853872,1,8
1613854164,-1,7
1613854166,-1,6
1613855029,-1,5
1613859880,-1,4
1613867148,1,5
1613869069,1,6
1613882838,1,7
1613883204,-1,6
1613883638,1,7
1613886347,1,8
1613886593,-1,7
1613886621,1,8
1613886819,-1,7
1613887037,-1,6
1613887103,1,7
1613888049,1,8
1613888819,1,9
1613889106,1,10
1613893384,1,11
1613893769,-1,10
1613895649,1,11
1613896112,1,12
1613896120,1,13
1613897391,-1,12
1613899770,1,13
1613900529,-1,12
1613900557,1,13
1613900570,1,14
1613900578,1,15
