DateTime,Temperature per Hour,Precipitation per Hour,Snowfall Hourly,Sales,Spots
1609439400.0,0.8,0.03,0.0,42,1
1609443000.0,1.1,0.0,0.0,42,1
1609446600.0,1.1,0.0,0.0,42,1
1609450200.0,1.2,0.1,0.0,42,1
1609453800.0,1.3,0.17,0.0,42,1
1609457400.0,1.6,0.8,0.0,42,1
1609461000.0,1.5,0.86,0.0,39,6
1609464600.0,1.4,0.68,0.0,39,5
1609468200.0,1.2,0.34,0.0,39,5
1609471800.0,0.9,0.31,0.0,39,5
1609475400.0,1.0,0.45,0.0,39,5
1609479000.0,1.1,0.42,0.0,39,2
1609482600.0,1.3,0.35,0.0,39,3
1609486200.0,1.3,0.09,0.0,39,7
1609489800.0,0.4,0.03,0.0,39,7
1609493400.0,0.8,0.0,0.0,39,5
1609497000.0,1.2,0.0,0.0,39,5
1609500600.0,1.6,0.0,0.0,39,5
1609504200.0,1.6,0.0,0.0,39,6
1609507800.0,1.4,0.0,0.0,39,7
1609511400.0,1.0,0.0,0.0,39,8
1609515000.0,0.5,0.0,0.0,39,5
1609518600.0,0.2,0.0,0.0,39,3
1609522200.0,-0.1,0.0,0.0,39,4
1609525800.0,0.6,0.0,0.0,39,4
1609529400.0,0.3,0.0,0.0,39,6
1609533000.0,0.4,0.0,0.0,39,6
1609536600.0,0.2,0.0,0.0,39,4
1609540200.0,0.1,0.0,0.0,39,4
1609543800.0,-0.1,0.0,0.0,39,4
1609547400.0,-0.3,0.0,0.0,39,6
1609551000.0,-0.8,0.0,0.0,39,6
1609554600.0,-0.9,0.0,0.0,39,6
1609558200.0,-1.0,0.0,0.0,39,6
1609561800.0,-0.9,0.0,0.0,39,5
1609565400.0,-0.8,0.0,0.0,39,5
1609569000.0,-1.1,0.0,0.0,39,6
1609572600.0,-1.2,0.0,0.0,39,7
1609576200.0,0.3,0.0,0.0,39,8
1609579800.0,0.7,0.0,0.0,39,8
1609583400.0,0.9,0.0,0.0,39,9
1609587000.0,1.0,0.0,0.0,39,10
1609590600.0,1.1,0.0,0.0,39,12
1609594200.0,0.6,0.0,0.0,39,12
1609597800.0,0.4,0.0,0.0,39,11
1609601400.0,0.1,0.0,0.0,39,9
1609605000.0,-0.2,0.0,0.0,39,7
1609608600.0,-0.1,0.0,0.0,39,6
1609612200.0,-0.4,0.0,0.0,39,6
1609615800.0,-0.8,0.0,0.0,39,4
1609619400.0,-0.8,0.0,0.0,39,4
1609623000.0,-0.7,0.0,0.0,39,4
1609626600.0,-0.7,0.0,0.0,39,4
1609630200.0,-0.7,0.0,0.0,39,4
1609633800.0,-0.9,0.0,0.0,39,6
1609637400.0,-0.8,0.0,0.0,39,6
1609641000.0,-1.8,0.01,0.0,39,6
1609644600.0,-1.6,0.03,0.0,39,6
1609648200.0,-1.4,0.21,0.3,39,6
1609651800.0,-2.4,0.02,0.0,39,4
1609655400.0,-1.8,0.1,0.0,39,5
1609659000.0,-2.2,0.0,0.0,39,6
1609662600.0,-1.6,0.0,0.0,39,7
1609666200.0,-0.5,0.0,0.0,39,8
1609669800.0,0.1,0.0,0.0,39,8
1609673400.0,0.3,0.0,0.0,39,11
1609677000.0,0.3,0.0,0.0,39,8
1609680600.0,0.2,0.0,0.0,39,8
1609684200.0,-0.5,0.0,0.0,39,9
1609687800.0,-1.2,0.0,0.0,39,8
1609691400.0,-1.5,0.0,0.0,39,6
1609695000.0,-1.9,0.0,0.0,39,5
1609698600.0,-1.9,0.0,0.0,39,4
1609702200.0,-2.3,0.0,0.0,39,4
1609705800.0,-2.4,0.0,0.0,39,4
1609709400.0,-2.7,0.0,0.0,39,4
1609713000.0,-3.2,0.0,0.0,39,4
1609716600.0,-3.4,0.0,0.0,39,4
1609720200.0,-3.3,0.0,0.0,42,7
1609723800.0,-3.6,0.0,0.0,42,8
1609727400.0,-3.7,0.0,0.0,42,8
1609731000.0,-3.8,0.0,0.0,42,9
1609734600.0,-3.9,0.0,0.0,42,6
1609738200.0,-4.0,0.0,0.0,42,17
1609741800.0,-4.2,0.0,0.0,44,36
1609745400.0,-4.1,0.0,0.0,47,56
1609749000.0,-3.2,0.0,0.0,47,61
1609752600.0,-1.7,0.0,0.0,47,61
1609756200.0,-0.5,0.0,0.0,47,63
1609759800.0,-0.1,0.0,0.0,47,55
1609763400.0,0.0,0.0,0.0,46,56
1609767000.0,-0.0,0.0,0.0,45,61
1609770600.0,-0.2,0.0,0.0,45,59
1609774200.0,-1.0,0.0,0.0,44,48
1609777800.0,-1.4,0.0,0.0,42,27
1609781400.0,-2.4,0.0,0.0,42,16
1609785000.0,-2.4,0.0,0.0,42,9
1609788600.0,-2.8,0.0,0.0,43,5
1609792200.0,-3.2,0.0,0.0,43,5
1609795800.0,-3.7,0.0,0.0,43,6
1609799400.0,-3.8,0.0,0.0,43,6
1609803000.0,-3.7,0.0,0.0,43,5
1609806600.0,-3.5,0.0,0.0,43,5
1609810200.0,-3.5,0.0,0.0,43,5
1609813800.0,-3.5,0.0,0.0,43,5
1609817400.0,-3.9,0.0,0.0,43,5
1609821000.0,-3.8,0.0,0.0,43,6
1609824600.0,-3.8,0.0,0.0,43,15
1609828200.0,-3.9,0.0,0.0,43,30
1609831800.0,-4.1,0.0,0.0,44,50
1609835400.0,-2.1,0.0,0.0,50,61
1609839000.0,-1.7,0.0,0.0,52,68
1609842600.0,-0.6,0.0,0.0,51,67
1609846200.0,0.3,0.0,0.0,51,65
1609849800.0,0.6,0.0,0.0,52,68
1609853400.0,0.3,0.0,0.0,52,64
1609857000.0,-0.4,0.0,0.0,49,66
1609860600.0,-1.9,0.0,0.0,50,61
1609864200.0,-2.2,0.0,0.0,49,47
1609867800.0,-2.3,0.0,0.0,48,26
1609871400.0,-2.4,0.0,0.0,48,13
1609875000.0,-2.5,0.0,0.0,45,10
1609878600.0,-2.5,0.0,0.0,43,6
1609882200.0,-2.6,0.0,0.0,42,4
1609885800.0,-3.2,0.0,0.0,42,4
1609889400.0,-3.2,0.0,0.0,42,4
1609893000.0,-3.3,0.0,0.0,46,10
1609896600.0,-3.2,0.0,0.0,46,10
1609900200.0,-2.8,0.0,0.0,46,10
1609903800.0,-2.4,0.0,0.0,46,11
1609907400.0,-2.1,0.0,0.0,46,7
1609911000.0,-2.1,0.0,0.0,46,12
1609914600.0,-2.2,0.0,0.0,46,27
1609918200.0,-2.1,0.0,0.0,45,50
1609921800.0,-1.2,0.0,0.0,45,56
1609925400.0,-0.7,0.0,0.0,47,58
1609929000.0,-0.4,0.0,0.0,47,64
1609932600.0,-0.1,0.0,0.0,46,63
1609936200.0,-0.0,0.04,0.0,48,61
1609939800.0,0.2,0.0,0.0,48,63
1609943400.0,0.2,0.07,0.0,45,62
1609947000.0,-0.6,0.06,0.0,44,52
1609950600.0,-1.2,0.0,0.0,44,38
1609954200.0,-1.7,0.0,0.0,44,26
1609957800.0,-1.5,0.0,0.0,45,13
1609961400.0,-1.5,0.0,0.0,45,7
1609965000.0,-1.8,0.0,0.0,45,6
1609968600.0,-2.0,0.0,0.0,45,6
1609972200.0,-1.9,0.0,0.0,45,6
1609975800.0,-2.7,0.0,0.0,45,6
1609979400.0,-2.8,0.0,0.0,45,12
1609983000.0,-2.8,0.0,0.0,45,12
1609986600.0,-3.1,0.0,0.0,45,12
1609990200.0,-3.1,0.0,0.0,45,12
1609993800.0,-3.5,0.0,0.0,45,8
1609997400.0,-3.3,0.0,0.0,45,19
1610001000.0,-3.6,0.0,0.0,47,39
1610004600.0,-3.6,0.0,0.0,48,61
1610008200.0,-1.9,0.0,0.0,51,63
1610011800.0,-1.1,0.0,0.0,49,70
1610015400.0,-0.0,0.0,0.0,49,64
1610019000.0,0.0,0.0,0.0,50,66
1610022600.0,0.3,0.0,0.0,50,68
1610026200.0,0.4,0.0,0.0,48,67
1610029800.0,0.5,0.0,0.0,47,62
1610033400.0,-0.6,0.0,0.0,46,58
1610037000.0,-1.5,0.0,0.0,46,41
1610040600.0,-2.3,0.05,0.0,45,23
1610044200.0,-2.6,0.0,0.0,45,6
1610047800.0,-2.7,0.0,0.0,44,6
1610051400.0,-2.7,0.01,0.0,44,6
1610055000.0,-2.6,0.0,0.0,44,4
1610058600.0,-2.4,0.01,0.0,44,5
1610062200.0,-2.7,0.0,0.0,44,5
1610065800.0,-2.8,0.0,0.0,44,8
1610069400.0,-2.8,0.0,0.0,44,8
1610073000.0,-2.6,0.0,0.0,44,8
1610076600.0,-3.0,0.01,0.0,44,8
1610080200.0,-2.9,0.0,0.0,44,6
1610083800.0,-2.8,0.0,0.0,44,11
1610087400.0,-2.8,0.0,0.0,43,29
1610091000.0,-2.8,0.0,0.0,44,56
1610094600.0,-2.7,0.0,0.0,44,64
1610098200.0,-1.9,0.0,0.0,44,65
1610101800.0,-1.0,0.0,0.0,44,66
1610105400.0,-0.5,0.0,0.0,44,65
1610109000.0,-0.2,0.0,0.0,45,74
1610112600.0,0.1,0.0,0.0,46,78
1610116200.0,-0.1,0.0,0.0,47,75
1610119800.0,-2.1,0.0,0.0,46,68
1610123400.0,-2.9,0.0,0.0,46,52
1610127000.0,-3.1,0.0,0.0,45,31
1610130600.0,-3.2,0.0,0.0,45,16
1610134200.0,-3.3,0.0,0.0,44,8
1610137800.0,-3.4,0.0,0.0,43,8
1610141400.0,-3.3,0.0,0.0,43,8
1610145000.0,-3.4,0.0,0.0,43,6
1610148600.0,-3.6,0.0,0.0,43,7
1610152200.0,-3.6,0.0,0.0,43,8
1610155800.0,-3.8,0.0,0.0,43,8
1610159400.0,-4.0,0.0,0.0,43,8
1610163000.0,-4.3,0.0,0.0,43,8
1610166600.0,-4.5,0.0,0.0,43,7
1610170200.0,-4.7,0.0,0.0,43,11
1610173800.0,-4.6,0.0,0.0,43,16
1610177400.0,-4.1,0.0,0.0,42,24
1610181000.0,-4.6,0.0,0.0,43,30
1610184600.0,-3.6,0.0,0.0,43,32
1610188200.0,-2.8,0.0,0.0,43,35
1610191800.0,-1.9,0.0,0.0,44,38
1610195400.0,-1.8,0.0,0.0,44,45
1610199000.0,-1.7,0.0,0.0,43,41
1610202600.0,-2.0,0.0,0.0,43,37
1610206200.0,-2.2,0.0,0.0,43,32
1610209800.0,-2.4,0.0,0.0,41,16
1610213400.0,-2.6,0.0,0.0,42,17
1610217000.0,-3.1,0.0,0.0,42,13
1610220600.0,-3.2,0.0,0.0,42,10
1610224200.0,-3.3,0.0,0.0,42,11
1610227800.0,-3.7,0.0,0.0,42,9
1610231400.0,-4.4,0.0,0.0,42,9
1610235000.0,-4.9,0.0,0.0,42,7
1610238600.0,-5.3,0.0,0.0,42,14
1610242200.0,-5.6,0.0,0.0,42,14
1610245800.0,-5.6,0.0,0.0,42,14
1610249400.0,-5.9,0.0,0.0,42,14
1610253000.0,-6.3,0.0,0.0,42,14
1610256600.0,-6.4,0.0,0.0,42,8
1610260200.0,-6.6,0.0,0.0,42,8
1610263800.0,-6.7,0.0,0.0,42,8
1610267400.0,-4.1,0.0,0.0,42,9
1610271000.0,-3.5,0.0,0.0,42,10
1610274600.0,-2.8,0.0,0.0,43,11
1610278200.0,-1.9,0.0,0.0,43,11
1610281800.0,-1.4,0.0,0.0,43,13
1610285400.0,-1.1,0.0,0.0,42,14
1610289000.0,-1.6,0.0,0.0,41,10
1610292600.0,-2.3,0.0,0.0,41,10
1610296200.0,-3.0,0.0,0.0,41,6
1610299800.0,-3.5,0.0,0.0,42,7
1610303400.0,-3.9,0.0,0.0,42,8
1610307000.0,-4.2,0.0,0.0,42,8
1610310600.0,-4.5,0.0,0.0,42,7
1610314200.0,-5.0,0.0,0.0,42,7
1610317800.0,-5.4,0.0,0.0,42,7
1610321400.0,-5.5,0.0,0.0,42,6
1610325000.0,-5.8,0.0,0.0,43,12
1610328600.0,-6.0,0.0,0.0,43,12
1610332200.0,-6.1,0.0,0.0,43,12
1610335800.0,-6.3,0.0,0.0,43,12
1610339400.0,-6.0,0.0,0.0,43,7
1610343000.0,-5.7,0.0,0.0,43,21
1610346600.0,-5.6,0.0,0.0,43,33
1610350200.0,-5.6,0.0,0.0,45,52
1610353800.0,-5.2,0.0,0.0,48,64
1610357400.0,-3.9,0.0,0.0,48,68
1610361000.0,-2.9,0.0,0.0,48,73
1610364600.0,-2.4,0.0,0.0,48,63
1610368200.0,-2.0,0.0,0.0,46,65
1610371800.0,-1.5,0.0,0.0,46,64
1610375400.0,-1.1,0.0,0.0,45,63
1610379000.0,-2.3,0.0,0.0,45,59
1610382600.0,-2.5,0.0,0.0,44,43
1610386200.0,-2.9,0.0,0.0,45,25
1610389800.0,-2.8,0.0,0.0,45,11
1610393400.0,-2.4,0.0,0.0,45,7
1610397000.0,-2.7,0.0,0.0,45,5
1610400600.0,-2.6,0.0,0.0,45,6
1610404200.0,-2.3,0.0,0.0,45,4
1610407800.0,-2.2,0.0,0.0,45,5
1610411400.0,-2.1,0.0,0.0,45,5
1610415000.0,-2.5,0.0,0.0,45,5
1610418600.0,-1.9,0.0,0.0,45,5
1610422200.0,-1.7,0.0,0.0,45,5
1610425800.0,-1.7,0.0,0.0,45,5
1610429400.0,-1.4,0.0,0.0,45,17
1610433000.0,-1.3,0.04,0.0,45,39
1610436600.0,-0.3,0.47,0.7,48,66
1610440200.0,-2.1,0.29,0.4,50,72
1610443800.0,-1.1,0.71,1.0,50,73
1610447400.0,0.7,0.46,0.7,50,72
1610451000.0,1.3,0.41,0.0,49,69
1610454600.0,0.4,0.3,0.4,48,70
1610458200.0,-0.1,0.56,0.8,47,72
1610461800.0,-0.3,0.97,1.4,46,70
1610465400.0,0.6,1.77,0.0,46,65
1610469000.0,0.6,1.6,0.0,46,48
1610472600.0,1.1,1.24,0.0,46,30
1610476200.0,1.0,1.15,0.0,46,21
1610479800.0,1.2,0.64,0.0,46,11
1610483400.0,1.6,0.97,0.0,46,11
1610487000.0,2.0,0.59,0.0,46,11
1610490600.0,2.0,0.12,0.0,46,8
1610494200.0,1.6,0.13,0.0,46,8
1610497800.0,1.4,0.05,0.0,46,11
1610501400.0,1.2,0.06,0.0,46,11
1610505000.0,1.1,0.22,0.0,46,11
1610508600.0,0.8,0.04,0.0,46,12
1610512200.0,1.3,0.0,0.0,46,11
1610515800.0,0.8,0.0,0.0,46,21
1610519400.0,0.6,0.0,0.0,46,32
1610523000.0,0.9,0.0,0.0,51,64
1610526600.0,1.0,0.0,0.0,50,68
1610530200.0,2.0,0.0,0.0,51,72
1610533800.0,3.0,0.0,0.0,50,70
1610537400.0,3.7,0.0,0.0,50,61
1610541000.0,3.8,0.0,0.0,49,62
1610544600.0,3.8,0.0,0.0,48,65
1610548200.0,3.5,0.0,0.0,46,66
1610551800.0,3.4,0.47,0.0,46,57
1610555400.0,2.3,2.09,0.0,46,39
1610559000.0,1.5,1.46,0.0,44,28
1610562600.0,1.4,1.63,0.0,45,16
1610566200.0,3.1,1.67,0.0,45,12
1610569800.0,3.7,1.34,0.0,45,9
1610573400.0,4.0,0.67,0.0,45,8
1610577000.0,4.1,1.58,0.0,45,8
1610580600.0,3.8,1.04,0.0,45,8
1610584200.0,3.6,0.59,0.0,45,11
1610587800.0,3.8,0.13,0.0,45,11
1610591400.0,4.0,0.16,0.0,45,11
1610595000.0,4.4,0.09,0.0,45,11
1610598600.0,4.4,0.01,0.0,45,10
1610602200.0,4.4,0.01,0.0,45,23
1610605800.0,4.3,0.11,0.0,45,40
1610609400.0,1.5,0.48,0.0,47,61
1610613000.0,3.4,0.73,0.0,50,64
1610616600.0,2.9,0.58,0.0,49,67
1610620200.0,2.7,0.52,0.0,49,69
1610623800.0,3.2,1.01,0.0,48,69
1610627400.0,3.2,1.05,0.0,48,67
1610631000.0,2.9,0.86,0.0,48,64
1610634600.0,3.0,0.75,0.0,46,64
1610638200.0,3.1,0.98,0.0,46,61
1610641800.0,2.0,0.93,0.0,46,35
1610645400.0,1.3,0.73,0.0,43,23
1610649000.0,1.0,0.89,0.0,43,12
1610652600.0,0.9,0.89,0.0,42,8
1610656200.0,0.7,1.02,0.0,42,8
1610659800.0,0.7,0.78,0.0,42,7
1610663400.0,0.7,0.85,0.0,42,4
1610667000.0,-0.4,0.28,0.4,42,5
1610670600.0,-0.2,0.07,0.0,43,5
1610674200.0,-0.5,0.04,0.0,43,5
1610677800.0,-0.5,0.01,0.0,43,6
1610681400.0,-0.4,0.1,0.0,43,7
1610685000.0,0.2,0.0,0.0,43,7
1610688600.0,-0.2,0.0,0.0,43,17
1610692200.0,-0.6,0.0,0.0,43,36
1610695800.0,-0.3,0.82,1.2,44,58
1610699400.0,-0.7,1.35,2.0,48,66
1610703000.0,-1.2,0.57,0.8,48,68
1610706600.0,-1.2,0.55,0.8,48,69
1610710200.0,-1.6,0.73,1.1,48,63
1610713800.0,-1.7,0.6,0.9,49,61
1610717400.0,-2.2,0.2,0.3,47,65
1610721000.0,-2.7,0.04,0.0,47,58
1610724600.0,-3.3,0.0,0.0,46,52
1610728200.0,-4.7,0.0,0.0,46,43
1610731800.0,-5.3,0.0,0.0,44,28
1610735400.0,-6.3,0.0,0.0,44,18
1610739000.0,-6.2,0.0,0.0,43,8
1610742600.0,-5.7,0.0,0.0,43,8
1610746200.0,-5.7,0.0,0.0,43,8
1610749800.0,-6.0,0.0,0.0,43,8
1610753400.0,-6.3,0.0,0.0,43,6
1610757000.0,-6.3,0.0,0.0,42,6
1610760600.0,-6.1,0.0,0.0,42,6
1610764200.0,-6.3,0.0,0.0,42,6
1610767800.0,-6.7,0.0,0.0,42,6
1610771400.0,-6.7,0.0,0.0,42,6
1610775000.0,-6.6,0.0,0.0,42,13
1610778600.0,-6.7,0.0,0.0,42,19
1610782200.0,-7.5,0.0,0.0,41,25
1610785800.0,-5.8,0.0,0.0,42,29
1610789400.0,-4.3,0.0,0.0,42,29
1610793000.0,-3.6,0.0,0.0,42,36
1610796600.0,-3.8,0.0,0.0,42,35
1610800200.0,-3.5,0.0,0.0,42,34
1610803800.0,-3.5,0.0,0.0,42,37
1610807400.0,-3.6,0.0,0.0,43,35
1610811000.0,-3.6,0.0,0.0,43,22
1610814600.0,-3.2,0.0,0.0,43,17
1610818200.0,-2.8,0.0,0.0,41,9
1610821800.0,-2.5,0.0,0.0,41,9
1610825400.0,-2.1,0.17,0.2,41,8
1610829000.0,-1.9,0.42,0.6,41,9
1610832600.0,-2.0,0.34,0.5,42,7
1610836200.0,-2.0,0.3,0.4,42,5
1610839800.0,-1.9,0.17,0.3,42,5
1610843400.0,-1.9,0.0,0.0,42,5
1610847000.0,-1.5,0.03,0.0,42,5
1610850600.0,-1.1,0.01,0.0,42,5
1610854200.0,0.5,0.02,0.0,42,5
1610857800.0,1.7,0.0,0.0,42,5
1610861400.0,2.0,0.0,0.0,42,6
1610865000.0,1.7,0.01,0.0,42,8
1610868600.0,1.3,0.01,0.0,42,8
1610872200.0,0.9,0.01,0.0,42,7
1610875800.0,0.8,0.01,0.0,42,8
1610879400.0,1.1,0.61,0.0,42,8
1610883000.0,1.4,1.21,0.0,42,8
1610886600.0,1.2,0.64,0.0,42,8
1610890200.0,1.1,0.52,0.0,42,6
1610893800.0,1.0,0.76,0.0,42,6
1610897400.0,0.8,0.08,0.0,42,6
1610901000.0,0.8,0.0,0.0,42,5
1610904600.0,0.8,0.0,0.0,42,7
1610908200.0,0.7,0.08,0.0,42,5
1610911800.0,0.7,0.15,0.0,42,5
1610915400.0,0.5,0.02,0.0,42,6
1610919000.0,0.4,0.0,0.0,42,6
1610922600.0,0.8,0.0,0.0,42,6
1610926200.0,0.5,0.0,0.0,42,6
1610929800.0,0.4,0.01,0.0,43,6
1610933400.0,0.4,0.0,0.0,43,6
1610937000.0,0.3,0.0,0.0,43,6
1610940600.0,0.1,0.01,0.0,43,6
1610944200.0,0.3,0.0,0.0,43,6
1610947800.0,0.2,0.0,0.0,43,21
1610951400.0,-0.3,0.0,0.0,43,34
1610955000.0,-0.6,0.0,0.0,43,43
1610958600.0,-0.5,0.0,0.0,44,49
1610962200.0,0.2,0.0,0.0,45,52
1610965800.0,0.9,0.0,0.0,45,53
1610969400.0,1.3,0.0,0.0,45,51
1610973000.0,1.4,0.0,0.0,45,51
1610976600.0,1.3,0.0,0.0,44,50
1610980200.0,0.8,0.0,0.0,44,47
1610983800.0,-0.4,0.0,0.0,43,45
1610987400.0,-1.0,0.0,0.0,43,34
1610991000.0,-1.9,0.0,0.0,42,20
1610994600.0,-2.1,0.0,0.0,42,9
1610998200.0,-2.2,0.0,0.0,42,9
1611001800.0,-2.3,0.0,0.0,42,6
1611005400.0,-2.2,0.0,0.0,42,6
1611009000.0,-2.3,0.0,0.0,42,6
1611012600.0,-2.4,0.0,0.0,42,6
1611016200.0,-2.6,0.0,0.0,42,6
1611019800.0,-2.4,0.0,0.0,42,6
1611023400.0,-2.4,0.0,0.0,42,6
1611027000.0,-2.3,0.0,0.0,42,6
1611030600.0,-1.9,0.0,0.0,42,7
1611034200.0,-2.2,0.0,0.0,42,15
1611037800.0,-2.1,0.0,0.0,42,31
1611041400.0,-1.8,0.0,0.0,43,46
1611045000.0,-1.8,0.0,0.0,43,51
1611048600.0,-0.5,0.0,0.0,43,52
1611052200.0,0.4,0.0,0.0,43,52
1611055800.0,1.0,0.0,0.0,43,50
1611059400.0,1.8,0.0,0.0,43,55
1611063000.0,2.2,0.0,0.0,43,57
1611066600.0,2.2,0.0,0.0,42,52
1611070200.0,1.5,0.0,0.0,42,45
1611073800.0,1.6,0.0,0.0,42,35
1611077400.0,1.8,0.0,0.0,41,26
1611081000.0,1.7,0.0,0.0,41,11
1611084600.0,1.7,0.0,0.0,41,8
1611088200.0,1.7,0.0,0.0,41,8
1611091800.0,1.9,0.0,0.0,41,8
1611095400.0,2.1,0.0,0.0,41,8
1611099000.0,2.2,0.0,0.0,41,8
1611102600.0,2.1,0.0,0.0,42,10
1611106200.0,2.0,0.0,0.0,42,10
1611109800.0,2.1,0.0,0.0,42,10
1611113400.0,1.5,0.0,0.0,42,9
1611117000.0,1.3,0.0,0.0,42,9
1611120600.0,1.7,0.0,0.0,42,16
1611124200.0,2.2,0.0,0.0,42,32
1611127800.0,1.9,0.0,0.0,46,46
1611131400.0,-0.6,0.0,0.0,48,52
1611135000.0,0.0,0.0,0.0,48,56
1611138600.0,1.5,0.0,0.0,48,55
1611142200.0,2.8,0.0,0.0,47,49
1611145800.0,3.3,0.0,0.0,46,56
1611149400.0,3.2,0.0,0.0,46,56
1611153000.0,3.2,0.0,0.0,45,52
1611156600.0,2.5,0.0,0.0,46,47
1611160200.0,2.4,0.0,0.0,43,35
1611163800.0,2.9,0.0,0.0,42,20
1611167400.0,3.1,0.0,0.0,41,13
1611171000.0,3.3,0.0,0.0,42,9
1611174600.0,3.3,0.0,0.0,42,7
1611178200.0,3.1,0.0,0.0,42,6
1611181800.0,1.7,0.0,0.0,42,7
1611185400.0,2.7,0.0,0.0,42,7
1611189000.0,2.2,0.0,0.0,42,7
1611192600.0,3.2,0.0,0.0,42,7
1611196200.0,3.3,0.0,0.0,42,7
1611199800.0,3.5,0.03,0.0,42,7
1611203400.0,3.2,0.0,0.0,42,7
1611207000.0,3.1,0.0,0.0,42,19
1611210600.0,3.5,0.05,0.0,44,31
1611214200.0,3.5,0.06,0.0,47,47
1611217800.0,3.7,0.0,0.0,47,55
1611221400.0,3.9,0.02,0.0,47,54
1611225000.0,4.8,0.61,0.0,47,57
1611228600.0,5.0,0.33,0.0,47,54
1611232200.0,5.9,0.0,0.0,46,54
1611235800.0,5.9,0.08,0.0,44,53
1611239400.0,5.5,0.01,0.0,43,49
1611243000.0,5.1,0.05,0.0,43,46
1611246600.0,5.4,0.0,0.0,43,33
1611250200.0,5.7,0.0,0.0,42,18
1611253800.0,4.6,0.07,0.0,40,12
1611257400.0,4.8,0.2,0.0,40,8
1611261000.0,4.9,0.36,0.0,41,4
1611264600.0,5.0,0.41,0.0,41,5
1611268200.0,5.3,0.03,0.0,41,5
1611271800.0,5.5,0.47,0.0,41,5
1611275400.0,4.2,0.81,0.0,41,5
1611279000.0,5.7,3.08,0.0,41,5
1611282600.0,5.0,0.0,0.0,41,5
1611286200.0,4.8,0.34,0.0,41,5
1611289800.0,4.5,0.08,0.0,41,6
1611293400.0,4.7,0.52,0.0,41,14
1611297000.0,4.6,0.0,0.0,41,31
1611300600.0,4.4,0.0,0.0,44,56
1611304200.0,3.4,0.0,0.0,49,62
1611307800.0,4.9,0.01,0.0,48,66
1611311400.0,6.0,0.05,0.0,48,64
1611315000.0,6.7,0.0,0.0,48,61
1611318600.0,7.6,0.0,0.0,47,63
1611322200.0,7.2,0.15,0.0,48,65
1611325800.0,6.4,0.19,0.0,48,61
1611329400.0,5.6,0.0,0.0,47,55
1611333000.0,5.2,0.0,0.0,46,38
1611336600.0,4.9,0.0,0.0,42,26
1611340200.0,4.3,0.18,0.0,40,17
1611343800.0,4.0,0.7,0.0,40,11
1611347400.0,3.9,1.75,0.0,40,7
1611351000.0,2.7,3.36,0.0,40,7
1611354600.0,1.4,0.83,0.0,40,7
1611358200.0,1.1,0.66,0.0,40,3
1611361800.0,0.9,1.0,0.0,40,7
1611365400.0,1.0,0.2,0.0,40,7
1611369000.0,1.2,0.17,0.0,40,7
1611372600.0,1.1,0.0,0.0,40,5
1611376200.0,1.0,0.0,0.0,40,5
1611379800.0,0.7,0.0,0.0,40,6
1611383400.0,0.1,0.0,0.0,40,9
1611387000.0,0.0,0.0,0.0,40,12
1611390600.0,0.5,0.0,0.0,41,17
1611394200.0,1.4,0.0,0.0,41,20
1611397800.0,2.0,0.0,0.0,41,22
1611401400.0,2.5,0.0,0.0,41,24
1611405000.0,3.3,0.0,0.0,40,24
1611408600.0,3.2,0.13,0.0,40,26
1611412200.0,2.5,0.02,0.0,40,21
1611415800.0,1.7,0.12,0.0,40,19
1611419400.0,1.5,0.38,0.0,39,10
1611423000.0,1.6,0.62,0.0,39,9
1611426600.0,2.1,0.45,0.0,39,9
1611430200.0,0.9,0.53,0.0,39,8
1611433800.0,1.1,1.04,0.0,39,8
1611437400.0,1.4,0.18,0.0,39,6
1611441000.0,2.0,0.0,0.0,39,4
1611444600.0,2.0,0.11,0.0,39,4
1611448200.0,1.7,0.06,0.0,38,4
1611451800.0,1.1,0.0,0.0,38,4
1611455400.0,0.7,0.0,0.0,38,4
1611459000.0,-0.2,0.0,0.0,38,4
1611462600.0,-1.1,0.0,0.0,38,4
1611466200.0,-1.7,0.0,0.0,38,4
1611469800.0,-2.0,0.0,0.0,38,6
1611473400.0,-1.8,0.0,0.0,38,6
1611477000.0,-0.9,0.0,0.0,38,6
1611480600.0,-0.0,0.0,0.0,38,7
1611484200.0,1.1,0.0,0.0,38,9
1611487800.0,2.0,0.0,0.0,38,12
1611491400.0,2.5,0.0,0.0,38,11
1611495000.0,2.7,0.0,0.0,38,13
1611498600.0,2.6,0.0,0.0,38,12
1611502200.0,1.2,0.0,0.0,38,15
1611505800.0,-0.6,0.0,0.0,38,10
1611509400.0,-0.5,0.0,0.0,38,8
1611513000.0,-0.2,0.0,0.0,38,7
1611516600.0,0.2,0.03,0.0,38,7
1611520200.0,-0.1,0.08,0.0,38,5
1611523800.0,-0.9,0.09,0.0,38,6
1611527400.0,-1.2,0.06,0.0,38,5
1611531000.0,-1.2,0.27,0.4,38,4
1611534600.0,-1.0,0.17,0.3,40,6
1611538200.0,-0.9,0.91,1.4,40,6
1611541800.0,-0.3,0.4,0.6,40,6
1611545400.0,0.6,0.4,0.5,40,6
1611549000.0,0.0,0.52,0.8,40,5
1611552600.0,-0.2,1.46,2.2,40,11
1611556200.0,-1.1,0.46,0.7,40,21
1611559800.0,-0.7,1.17,1.7,41,35
1611563400.0,-0.4,0.93,1.4,41,42
1611567000.0,-0.1,0.39,0.6,42,49
