DateTime,Temperature per Hour,Precipitation per Hour,Snowfall Hourly
1612006200.0,3.9,1.5,0.0
1612009800.0,3.7,1.02,0.0
1612013400.0,3.7,1.47,0.0
1612017000.0,3.7,1.5,0.0
1612020600.0,4.2,1.25,0.0
1612024200.0,4.4,1.34,0.0
1612027800.0,4.3,0.6,0.0
1612031400.0,4.1,1.23,0.0
1612035000.0,4.4,0.7,0.0
1612038600.0,4.4,0.13,0.0
1612042200.0,4.4,0.21,0.0
1612045800.0,4.3,0.0,0.0
1612049400.0,4.3,0.0,0.0
1612053000.0,4.3,0.03,0.0
1612056600.0,4.8,0.08,0.0
1612060200.0,4.5,0.0,0.0
1612063800.0,4.1,0.02,0.0
1612067400.0,4.0,0.0,0.0
1612071000.0,3.9,0.02,0.0
1612074600.0,4.0,0.0,0.0
1612078200.0,4.2,0.0,0.0
1612081800.0,4.4,0.0,0.0
1612085400.0,4.8,0.0,0.0
1612089000.0,5.6,0.0,0.0
1612092600.0,6.1,0.0,0.0
1612096200.0,6.2,0.0,0.0
1612099800.0,6.5,0.0,0.0
1612103400.0,6.4,0.0,0.0
1612107000.0,5.3,0.0,0.0
1612110600.0,4.4,0.0,0.0
1612114200.0,4.1,0.0,0.0
1612117800.0,4.5,0.0,0.0
1612121400.0,4.1,0.0,0.0
1612125000.0,3.6,0.0,0.0
1612128600.0,3.6,0.0,0.0
1612132200.0,3.5,0.02,0.0
1612135800.0,3.8,0.03,0.0
1612139400.0,4.1,2.48,0.0
1612143000.0,3.7,0.98,0.0
1612146600.0,3.4,0.0,0.0
1612150200.0,3.3,0.14,0.0
1612153800.0,3.3,0.06,0.0
1612157400.0,3.4,0.04,0.0
1612161000.0,3.6,0.77,0.0
1612164600.0,3.9,0.62,0.0
1612168200.0,3.8,0.2,0.0
1612171800.0,4.3,0.11,0.0
1612175400.0,4.8,0.35,0.0
1612179000.0,5.2,1.24,0.0
1612182600.0,5.5,1.49,0.0
1612186200.0,5.7,0.67,0.0
1612189800.0,5.5,0.0,0.0
1612193400.0,5.3,0.04,0.0
1612197000.0,5.3,0.02,0.0
1612200600.0,5.8,0.37,0.0
1612204200.0,6.2,0.31,0.0
1612207800.0,6.2,0.0,0.0
1612211400.0,6.4,0.0,0.0
1612215000.0,6.4,0.0,0.0
1612218600.0,6.2,0.0,0.0
1612222200.0,6.2,0.0,0.0
1612225800.0,6.1,0.18,0.0
1612229400.0,6.1,0.0,0.0
1612233000.0,6.0,0.0,0.0
1612236600.0,5.8,0.0,0.0
1612240200.0,5.9,0.0,0.0
1612243800.0,5.8,0.0,0.0
1612247400.0,5.8,0.0,0.0
1612251000.0,5.7,0.22,0.0
1612254600.0,6.5,0.01,0.0
1612258200.0,7.1,0.0,0.0
1612261800.0,7.8,0.84,0.0
1612265400.0,7.5,0.2,0.0
1612269000.0,7.3,0.14,0.0
1612272600.0,7.4,0.07,0.0
1612276200.0,7.3,0.13,0.0
1612279800.0,7.4,0.2,0.0
1612283400.0,7.6,0.18,0.0
1612287000.0,7.7,0.3,0.0
1612290600.0,8.3,0.02,0.0
1612294200.0,8.6,0.09,0.0
1612297800.0,8.5,0.98,0.0
1612301400.0,7.7,0.07,0.0
1612305000.0,7.7,0.52,0.0
1612308600.0,7.8,0.0,0.0
1612312200.0,8.3,0.0,0.0
1612315800.0,8.5,0.03,0.0
1612319400.0,8.9,0.0,0.0
1612323000.0,8.2,0.0,0.0
1612326600.0,8.4,0.35,0.0
1612330200.0,7.9,1.67,0.0
1612333800.0,8.0,0.74,0.0
1612337400.0,7.5,0.22,0.0
1612341000.0,8.1,0.41,0.0
1612344600.0,7.8,0.85,0.0
1612348200.0,8.1,0.96,0.0
1612351800.0,9.3,1.43,0.0
1612355400.0,9.0,1.09,0.0
1612359000.0,8.3,0.56,0.0
1612362600.0,6.9,1.59,0.0
1612366200.0,7.3,2.22,0.0
1612369800.0,8.3,2.73,0.0
1612373400.0,8.5,0.62,0.0
1612377000.0,7.6,0.09,0.0
1612380600.0,8.2,0.0,0.0
1612384200.0,7.6,0.0,0.0
1612387800.0,7.3,0.0,0.0
1612391400.0,6.7,0.0,0.0
1612395000.0,6.2,0.01,0.0
1612398600.0,5.9,0.0,0.0
1612402200.0,5.2,0.0,0.0
1612405800.0,5.9,0.0,0.0
1612409400.0,5.1,0.0,0.0
1612413000.0,4.9,0.0,0.0
1612416600.0,5.0,0.0,0.0
1612420200.0,4.4,0.0,0.0
1612423800.0,4.2,0.0,0.0
1612427400.0,4.7,0.0,0.0
1612431000.0,5.9,0.0,0.0
1612434600.0,6.5,0.08,0.0
1612438200.0,7.4,0.08,0.0
1612441800.0,8.0,0.05,0.0
1612445400.0,8.2,0.22,0.0
1612449000.0,8.2,0.13,0.0
1612452600.0,7.4,0.01,0.0
1612456200.0,6.7,0.0,0.0
1612459800.0,6.4,0.02,0.0
1612463400.0,6.1,0.01,0.0
1612467000.0,6.0,0.01,0.0
1612470600.0,6.1,0.0,0.0
1612474200.0,5.5,0.0,0.0
1612477800.0,5.3,0.0,0.0
1612481400.0,5.1,0.0,0.0
1612485000.0,4.8,0.0,0.0
1612488600.0,4.4,0.0,0.0
1612492200.0,3.9,0.0,0.0
1612495800.0,4.0,0.0,0.0
1612499400.0,3.4,0.0,0.0
1612503000.0,3.6,0.0,0.0
1612506600.0,3.6,0.0,0.0
1612510200.0,4.3,0.0,0.0
1612513800.0,4.1,0.0,0.0
1612517400.0,5.3,0.0,0.0
1612521000.0,6.5,0.0,0.0
1612524600.0,7.3,0.0,0.0
1612528200.0,8.6,0.0,0.0
1612531800.0,8.3,0.0,0.0
1612535400.0,8.8,0.09,0.0
1612539000.0,8.2,0.01,0.0
1612542600.0,7.8,0.0,0.0
1612546200.0,7.2,0.0,0.0
1612549800.0,6.9,0.0,0.0
1612553400.0,6.8,0.0,0.0
1612557000.0,6.4,0.0,0.0
1612560600.0,5.4,0.0,0.0
1612564200.0,4.9,0.0,0.0
1612567800.0,4.5,0.0,0.0
1612571400.0,3.9,0.0,0.0
1612575000.0,3.3,0.0,0.0
1612578600.0,3.2,0.0,0.0
1612582200.0,3.5,0.0,0.0
1612585800.0,3.7,0.0,0.0
1612589400.0,3.4,0.0,0.0
1612593000.0,3.0,0.0,0.0
1612596600.0,3.3,0.0,0.0
1612600200.0,2.8,0.0,0.0
1612603800.0,4.0,0.0,0.0
1612607400.0,4.9,0.0,0.0
1612611000.0,7.0,0.01,0.0
1612614600.0,8.5,0.0,0.0
1612618200.0,9.0,0.0,0.0
1612621800.0,7.8,0.0,0.0
1612625400.0,7.3,0.0,0.0
1612629000.0,6.6,0.0,0.0
1612632600.0,6.8,0.0,0.0
1612636200.0,6.1,0.0,0.0
1612639800.0,5.9,0.0,0.0
1612643400.0,6.9,0.07,0.0
1612647000.0,4.1,0.06,0.0
1612650600.0,4.8,0.14,0.0
1612654200.0,5.9,0.11,0.0
1612657800.0,6.1,0.2,0.0
1612661400.0,5.8,0.49,0.0
1612665000.0,5.5,0.03,0.0
1612668600.0,4.9,0.0,0.0
1612672200.0,5.5,0.0,0.0
1612675800.0,4.3,0.0,0.0
1612679400.0,5.1,0.01,0.0
1612683000.0,5.8,0.0,0.0
1612686600.0,5.3,0.0,0.0
1612690200.0,5.1,0.01,0.0
1612693800.0,6.0,0.05,0.0
1612697400.0,5.9,0.6,0.0
1612701000.0,5.9,0.77,0.0
1612704600.0,5.5,0.28,0.0
1612708200.0,4.7,0.12,0.0
1612711800.0,3.9,0.08,0.0
1612715400.0,3.1,0.47,0.0
1612719000.0,2.9,0.45,0.0
1612722600.0,3.1,0.1,0.0
1612726200.0,2.2,0.0,0.0
1612729800.0,1.9,0.0,0.0
1612733400.0,1.0,0.0,0.0
1612737000.0,1.3,0.03,0.0
1612740600.0,1.4,0.02,0.0
1612744200.0,1.4,0.02,0.0
1612747800.0,1.0,0.09,0.0
1612751400.0,0.6,0.02,0.0
1612755000.0,0.8,0.04,0.0
1612758600.0,1.0,0.22,0.0
1612762200.0,1.1,0.26,0.0
1612765800.0,0.8,0.07,0.0
1612769400.0,1.0,0.0,0.0
1612773000.0,1.9,0.0,0.0
1612776600.0,2.7,0.0,0.0
1612780200.0,3.0,0.05,0.0
1612783800.0,3.5,0.01,0.0
1612787400.0,3.7,0.0,0.0
1612791000.0,4.7,0.01,0.0
1612794600.0,4.4,0.01,0.0
1612798200.0,3.8,0.02,0.0
1612801800.0,2.9,0.02,0.0
1612805400.0,2.6,0.0,0.0
1612809000.0,2.6,0.0,0.0
1612812600.0,2.5,0.0,0.0
1612816200.0,2.4,0.0,0.0
1612819800.0,2.1,0.0,0.0
1612823400.0,1.7,0.0,0.0
1612827000.0,1.7,0.01,0.0
1612830600.0,1.7,0.07,0.0
1612834200.0,1.4,0.17,0.0
1612837800.0,1.3,0.44,0.0
1612841400.0,0.6,0.2,0.0
1612845000.0,0.0,0.76,0.0
1612848600.0,-0.4,0.61,0.9
1612852200.0,-0.2,0.27,0.0
1612855800.0,-0.0,0.03,0.0
1612859400.0,0.6,0.0,0.0
1612863000.0,1.0,0.0,0.0
1612866600.0,1.1,0.0,0.0
1612870200.0,1.6,0.0,0.0
1612873800.0,1.9,0.0,0.0
1612877400.0,2.3,0.0,0.0
1612881000.0,2.2,0.0,0.0
1612884600.0,1.5,0.0,0.0
1612888200.0,1.0,0.0,0.0
1612891800.0,0.4,0.0,0.0
1612895400.0,0.0,0.0,0.0
1612899000.0,-0.5,0.0,0.0
1612902600.0,-0.8,0.0,0.0
1612906200.0,-1.0,0.0,0.0
1612909800.0,-0.9,0.09,0.0
1612913400.0,-0.8,0.13,0.0
1612917000.0,-0.5,0.29,0.4
1612920600.0,-0.3,0.47,0.7
1612924200.0,-0.2,0.39,0.6
1612927800.0,-0.2,0.53,0.8
1612931400.0,-0.4,0.23,0.3
1612935000.0,-0.5,0.32,0.5
1612938600.0,-0.4,0.11,0.0
1612942200.0,-0.4,0.0,0.0
1612945800.0,0.7,0.02,0.0
1612949400.0,1.3,0.75,0.0
1612953000.0,2.5,0.19,0.0
1612956600.0,2.4,0.06,0.0
1612960200.0,2.8,0.01,0.0
1612963800.0,2.9,0.0,0.0
1612967400.0,2.2,0.0,0.0
1612971000.0,1.5,0.24,0.0
1612974600.0,1.6,0.39,0.0
1612978200.0,1.2,0.29,0.0
1612981800.0,0.3,0.36,0.0
1612985400.0,-1.9,0.77,1.1
1612989000.0,-2.6,0.08,0.0
1612992600.0,-2.9,0.0,0.0
1612996200.0,-2.9,0.02,0.0
1612999800.0,-2.8,0.0,0.0
1613003400.0,-3.6,0.0,0.0
1613007000.0,-4.4,0.0,0.0
1613010600.0,-4.5,0.0,0.0
1613014200.0,-4.9,0.0,0.0
1613017800.0,-5.0,0.0,0.0
1613021400.0,-5.8,0.0,0.0
1613025000.0,-6.5,0.0,0.0
1613028600.0,-7.1,0.0,0.0
1613032200.0,-7.7,0.0,0.0
1613035800.0,-7.2,0.0,0.0
1613039400.0,-6.1,0.0,0.0
1613043000.0,-5.2,0.0,0.0
1613046600.0,-4.7,0.0,0.0
1613050200.0,-4.7,0.0,0.0
1613053800.0,-5.1,0.0,0.0
1613057400.0,-6.1,0.0,0.0
1613061000.0,-7.4,0.0,0.0
1613064600.0,-7.6,0.0,0.0
1613068200.0,-7.5,0.0,0.0
1613071800.0,-7.2,0.0,0.0
1613075400.0,-7.2,0.0,0.0
1613079000.0,-8.1,0.0,0.0
1613082600.0,-8.7,0.0,0.0
1613086200.0,-9.2,0.0,0.0
1613089800.0,-9.5,0.0,0.0
1613093400.0,-9.4,0.0,0.0
1613097000.0,-9.3,0.0,0.0
1613100600.0,-8.8,0.0,0.0
1613104200.0,-9.0,0.0,0.0
1613107800.0,-9.4,0.0,0.0
1613111400.0,-9.3,0.0,0.0
1613115000.0,-8.4,0.0,0.0
1613118600.0,-8.3,0.0,0.0
1613122200.0,-6.8,0.0,0.0
1613125800.0,-5.8,0.0,0.0
1613129400.0,-4.2,0.0,0.0
1613133000.0,-3.6,0.0,0.0
1613136600.0,-3.7,0.0,0.0
1613140200.0,-3.6,0.0,0.0
1613143800.0,-4.0,0.0,0.0
1613147400.0,-4.9,0.0,0.0
1613151000.0,-5.1,0.0,0.0
1613154600.0,-5.6,0.0,0.0
1613158200.0,-5.8,0.0,0.0
1613161800.0,-6.2,0.0,0.0
1613165400.0,-6.4,0.0,0.0
1613169000.0,-7.3,0.0,0.0
1613172600.0,-7.9,0.0,0.0
1613176200.0,-8.8,0.0,0.0
1613179800.0,-9.0,0.0,0.0
1613183400.0,-9.2,0.0,0.0
1613187000.0,-9.2,0.0,0.0
1613190600.0,-9.0,0.0,0.0
1613194200.0,-9.0,0.0,0.0
1613197800.0,-9.9,0.0,0.0
1613201400.0,-9.8,0.0,0.0
1613205000.0,-8.0,0.0,0.0
1613208600.0,-6.8,0.0,0.0
1613212200.0,-5.4,0.0,0.0
1613215800.0,-4.5,0.0,0.0
1613219400.0,-4.1,0.0,0.0
1613223000.0,-3.7,0.0,0.0
1613226600.0,-3.4,0.0,0.0
1613230200.0,-3.8,0.0,0.0
1613233800.0,-5.0,0.0,0.0
1613237400.0,-5.6,0.0,0.0
1613241000.0,-5.9,0.0,0.0
1613244600.0,-6.4,0.0,0.0
1613248200.0,-7.1,0.0,0.0
1613251800.0,-7.4,0.0,0.0
1613255400.0,-7.3,0.0,0.0
1613259000.0,-6.9,0.0,0.0
1613262600.0,-7.3,0.0,0.0
1613266200.0,-6.9,0.0,0.0
1613269800.0,-6.8,0.0,0.0
1613273400.0,-6.6,0.0,0.0
1613277000.0,-6.3,0.0,0.0
1613280600.0,-6.2,0.0,0.0
1613284200.0,-5.9,0.0,0.0
1613287800.0,-5.5,0.0,0.0
1613291400.0,-7.4,0.0,0.0
1613295000.0,-6.1,0.0,0.0
1613298600.0,-4.2,0.0,0.0
1613302200.0,-2.5,0.0,0.0
1613305800.0,-1.2,0.0,0.0
1613309400.0,-0.5,0.0,0.0
1613313000.0,0.4,0.0,0.0
1613316600.0,0.3,0.0,0.0
1613320200.0,-1.4,0.0,0.0
1613323800.0,-1.9,0.0,0.0
1613327400.0,-1.6,0.0,0.0
1613331000.0,-1.7,0.0,0.0
1613334600.0,-1.6,0.0,0.0
1613338200.0,-1.9,0.0,0.0
1613341800.0,-1.9,0.0,0.0
1613345400.0,-1.5,0.0,0.0
1613349000.0,-1.6,0.0,0.0
1613352600.0,-1.2,0.0,0.0
1613356200.0,-1.1,0.0,0.0
1613359800.0,-0.9,0.0,0.0
1613363400.0,-0.8,0.0,0.0
1613367000.0,-0.8,0.0,0.0
1613370600.0,-0.8,0.0,0.0
1613374200.0,-0.3,0.0,0.0
1613377800.0,-1.9,0.0,0.0
1613381400.0,-0.4,0.01,0.0
1613385000.0,1.7,0.0,0.0
1613388600.0,2.4,0.0,0.0
1613392200.0,2.8,0.02,0.0
1613395800.0,3.2,0.29,0.0
1613399400.0,2.4,0.07,0.0
1613403000.0,2.1,0.23,0.0
1613406600.0,2.0,0.06,0.0
1613410200.0,2.5,0.0,0.0
1613413800.0,2.5,0.01,0.0
1613417400.0,2.9,0.01,0.0
1613421000.0,2.2,0.9,0.0
1613424600.0,3.0,1.27,0.0
1613428200.0,3.2,0.02,0.0
1613431800.0,3.2,0.0,0.0
1613435400.0,2.8,0.05,0.0
1613439000.0,3.0,0.78,0.0
1613442600.0,3.0,0.55,0.0
1613446200.0,4.0,1.65,0.0
1613449800.0,3.7,0.06,0.0
1613453400.0,3.1,0.01,0.0
1613457000.0,3.3,0.15,0.0
1613460600.0,2.8,0.0,0.0
1613464200.0,2.8,0.0,0.0
1613467800.0,3.5,0.0,0.0
1613471400.0,6.1,0.0,0.0
1613475000.0,7.2,0.0,0.0
1613478600.0,7.9,0.0,0.0
1613482200.0,8.7,0.0,0.0
1613485800.0,8.8,0.0,0.0
1613489400.0,8.4,0.0,0.0
1613493000.0,7.0,0.0,0.0
1613496600.0,6.0,0.0,0.0
1613500200.0,5.5,0.0,0.0
1613503800.0,5.6,0.0,0.0
1613507400.0,4.6,0.0,0.0
1613511000.0,5.0,0.01,0.0
1613514600.0,7.1,0.07,0.0
1613518200.0,6.5,0.36,0.0
1613521800.0,6.3,0.9,0.0
1613525400.0,6.7,2.01,0.0
1613529000.0,6.3,0.08,0.0
1613532600.0,5.9,0.06,0.0
1613536200.0,5.3,0.0,0.0
1613539800.0,4.4,0.0,0.0
1613543400.0,4.3,0.0,0.0
1613547000.0,3.8,0.0,0.0
1613550600.0,3.6,0.0,0.0
1613554200.0,4.8,0.0,0.0
1613557800.0,6.4,0.0,0.0
1613561400.0,8.4,0.0,0.0
1613565000.0,9.1,0.0,0.0
1613568600.0,9.3,0.0,0.0
1613572200.0,8.7,0.0,0.0
1613575800.0,8.2,0.0,0.0
1613579400.0,6.7,0.0,0.0
1613583000.0,5.6,0.0,0.0
1613586600.0,4.3,0.0,0.0
1613590200.0,3.7,0.0,0.0
1613593800.0,3.7,0.0,0.0
1613597400.0,4.5,0.0,0.0
1613601000.0,4.4,0.0,0.0
1613604600.0,4.0,0.0,0.0
1613608200.0,3.1,0.0,0.0
1613611800.0,3.4,0.0,0.0
1613615400.0,1.5,0.0,0.0
1613619000.0,-0.7,0.0,0.0
1613622600.0,-0.1,0.0,0.0
1613626200.0,0.9,0.0,0.0
1613629800.0,1.7,0.0,0.0
1613633400.0,0.3,0.0,0.0
1613637000.0,1.1,0.0,0.0
1613640600.0,2.4,0.0,0.0
1613644200.0,3.8,0.0,0.0
1613647800.0,5.7,0.0,0.0
1613651400.0,7.5,0.0,0.0
1613655000.0,7.8,0.0,0.0
1613658600.0,8.1,0.0,0.0
1613662200.0,7.8,0.0,0.0
1613665800.0,6.8,0.0,0.0
1613669400.0,5.9,0.0,0.0
1613673000.0,5.4,0.0,0.0
1613676600.0,5.4,0.0,0.0
1613680200.0,5.1,0.0,0.0
1613683800.0,5.0,0.0,0.0
1613687400.0,5.5,0.0,0.0
1613691000.0,5.2,0.0,0.0
1613694600.0,5.4,0.0,0.0
1613698200.0,5.0,0.01,0.0
1613701800.0,5.3,0.02,0.0
1613705400.0,5.7,0.0,0.0
1613709000.0,5.6,0.0,0.0
1613712600.0,5.6,0.0,0.0
1613716200.0,5.6,0.0,0.0
1613719800.0,5.9,0.0,0.0
1613723400.0,4.9,0.0,0.0
1613727000.0,6.3,0.0,0.0
1613730600.0,8.3,0.0,0.0
1613734200.0,9.4,0.0,0.0
1613737800.0,10.1,0.0,0.0
1613741400.0,10.3,0.0,0.0
1613745000.0,10.6,0.0,0.0
1613748600.0,10.7,0.0,0.0
1613752200.0,9.3,0.0,0.0
1613755800.0,7.9,0.0,0.0
1613759400.0,7.1,0.0,0.0
1613763000.0,6.5,0.0,0.0
1613766600.0,6.0,0.0,0.0
1613770200.0,5.8,0.0,0.0
1613773800.0,5.8,0.0,0.0
1613777400.0,5.4,0.0,0.0
1613781000.0,5.2,0.0,0.0
1613784600.0,5.0,0.0,0.0
1613788200.0,4.9,0.0,0.0
1613791800.0,5.1,0.0,0.0
1613795400.0,4.3,0.0,0.0
1613799000.0,3.0,0.0,0.0
1613802600.0,3.1,0.0,0.0
1613806200.0,3.8,0.0,0.0
1613809800.0,4.0,0.0,0.0
1613813400.0,5.6,0.0,0.0
1613817000.0,6.5,0.0,0.0
1613820600.0,8.0,0.0,0.0
1613824200.0,10.0,0.0,0.0
1613827800.0,10.8,0.0,0.0
1613831400.0,11.0,0.0,0.0
1613835000.0,10.6,0.0,0.0
1613838600.0,9.2,0.0,0.0
1613842200.0,8.1,0.0,0.0
1613845800.0,7.4,0.0,0.0
1613849400.0,6.9,0.0,0.0
1613853000.0,6.4,0.0,0.0
1613856600.0,5.9,0.0,0.0
1613860200.0,6.5,0.0,0.0
1613863800.0,6.4,0.0,0.0
1613867400.0,6.6,0.0,0.0
1613871000.0,6.4,0.0,0.0
1613874600.0,6.3,0.0,0.0
1613878200.0,6.2,0.0,0.0
1613881800.0,5.6,0.0,0.0
1613885400.0,4.8,0.0,0.0
1613889000.0,5.4,0.0,0.0
1613892600.0,5.3,0.0,0.0
1613896200.0,4.1,0.0,0.0
1613899800.0,5.3,0.0,0.0
1613903400.0,7.3,0.0,0.0
1613907000.0,10.1,0.0,0.0
1613910600.0,11.6,0.0,0.0
1613914200.0,12.2,0.0,0.0
1613917800.0,12.4,0.0,0.0
1613921400.0,12.1,0.0,0.0
1613925000.0,10.8,0.0,0.0
1613928600.0,9.6,0.0,0.0
1613932200.0,8.6,0.0,0.0
1613935800.0,8.2,0.0,0.0
1613939400.0,7.6,0.0,0.0
1613943000.0,5.5,0.0,0.0
1613946600.0,5.9,0.0,0.0
1613950200.0,6.1,0.0,0.0
1613953800.0,6.2,0.0,0.0
1613957400.0,7.2,0.0,0.0
1613961000.0,6.0,0.0,0.0
1613964600.0,6.8,0.0,0.0
1613968200.0,6.3,0.0,0.0
1613971800.0,6.8,0.0,0.0
1613975400.0,6.8,0.0,0.0
1613979000.0,5.4,0.0,0.0
1613982600.0,2.7,0.0,0.0
1613986200.0,5.5,0.0,0.0
1613989800.0,8.8,0.0,0.0
1613993400.0,10.6,0.0,0.0
1613997000.0,12.1,0.0,0.0
1614000600.0,12.8,0.0,0.0
1614004200.0,13.3,0.0,0.0
1614007800.0,12.9,0.0,0.0
1614011400.0,11.2,0.0,0.0
1614015000.0,10.8,0.0,0.0
1614018600.0,10.6,0.0,0.0
1614022200.0,10.4,0.0,0.0
1614025800.0,10.2,0.0,0.0
1614029400.0,9.9,0.0,0.0
1614033000.0,9.3,0.0,0.0
1614036600.0,9.0,0.0,0.0
1614040200.0,9.6,0.0,0.0
1614043800.0,9.1,0.0,0.0
1614047400.0,8.5,0.0,0.0
1614051000.0,8.8,0.0,0.0
1614054600.0,8.0,0.0,0.0
1614058200.0,7.6,0.0,0.0
1614061800.0,8.1,0.0,0.0
1614065400.0,8.4,0.0,0.0
1614069000.0,4.9,0.0,0.0
1614072600.0,6.6,0.0,0.0
1614076200.0,9.2,0.0,0.0
1614079800.0,11.2,0.0,0.0
1614083400.0,12.6,0.0,0.0
1614087000.0,13.4,0.0,0.0
1614090600.0,13.7,0.0,0.0
1614094200.0,13.0,0.0,0.0
1614097800.0,11.4,0.0,0.0
1614101400.0,9.7,0.0,0.0
1614105000.0,9.2,0.0,0.0
1614108600.0,8.6,0.0,0.0
1614112200.0,8.2,0.0,0.0
1614115800.0,8.1,0.0,0.0
1614119400.0,7.9,0.0,0.0
1614123000.0,7.4,0.0,0.0
1614126600.0,7.7,0.0,0.0
1614130200.0,7.7,0.0,0.0
1614133800.0,7.5,0.0,0.0
1614137400.0,7.2,0.0,0.0
1614141000.0,7.0,0.0,0.0
1614144600.0,6.8,0.0,0.0
1614148200.0,6.5,0.0,0.0
1614151800.0,6.6,0.0,0.0
1614155400.0,4.1,0.0,0.0
1614159000.0,7.3,0.0,0.0
1614162600.0,9.1,0.0,0.0
1614166200.0,11.1,0.0,0.0
1614169800.0,13.2,0.0,0.0
1614173400.0,14.4,0.0,0.0
1614177000.0,14.4,0.0,0.0
1614180600.0,13.6,0.0,0.0
1614184200.0,12.3,0.0,0.0
1614187800.0,10.5,0.0,0.0
1614191400.0,9.5,0.0,0.0
1614195000.0,8.9,0.0,0.0
1614198600.0,8.6,0.0,0.0
1614202200.0,8.9,0.0,0.0
1614205800.0,8.6,0.0,0.0
1614209400.0,7.5,0.0,0.0
1614213000.0,7.4,0.0,0.0
1614216600.0,7.5,0.0,0.0
1614220200.0,7.3,0.0,0.0
1614223800.0,7.0,0.0,0.0
1614227400.0,6.9,0.0,0.0
1614231000.0,6.7,0.0,0.0
1614234600.0,6.5,0.0,0.0
1614238200.0,6.4,0.0,0.0
1614241800.0,4.4,0.0,0.0
1614245400.0,6.9,0.0,0.0
1614249000.0,9.3,0.0,0.0
1614252600.0,11.6,0.0,0.0
1614256200.0,13.2,0.0,0.0
1614259800.0,14.1,0.0,0.0
1614263400.0,14.5,0.0,0.0
1614267000.0,13.9,0.0,0.0
1614270600.0,12.4,0.0,0.0
1614274200.0,10.9,0.0,0.0
1614277800.0,9.9,0.0,0.0
1614281400.0,9.2,0.0,0.0
1614285000.0,8.7,0.0,0.0
1614288600.0,8.6,0.0,0.0
1614292200.0,8.6,0.0,0.0
1614295800.0,8.3,0.0,0.0
1614299400.0,7.8,0.0,0.0
1614303000.0,7.7,0.0,0.0
1614306600.0,7.2,0.0,0.0
1614310200.0,6.7,0.0,0.0
1614313800.0,6.7,0.0,0.0
1614317400.0,6.9,0.0,0.0
1614321000.0,6.6,0.0,0.0
1614324600.0,6.8,0.0,0.0
1614328200.0,4.9,0.0,0.0
1614331800.0,8.3,0.0,0.0
1614335400.0,10.3,0.0,0.0
1614339000.0,11.5,0.0,0.0
1614342600.0,11.3,0.0,0.0
1614346200.0,12.7,0.0,0.0
1614349800.0,13.0,0.0,0.0
1614353400.0,11.3,0.03,0.0
1614357000.0,10.7,0.0,0.0
1614360600.0,9.4,0.03,0.0
1614364200.0,9.0,0.0,0.0
1614367800.0,8.7,0.0,0.0
1614371400.0,7.6,0.04,0.0
1614375000.0,7.1,0.0,0.0
1614378600.0,6.1,0.0,0.0
1614382200.0,5.7,0.0,0.0
1614385800.0,4.9,0.0,0.0
1614389400.0,4.1,0.0,0.0
1614393000.0,3.9,0.0,0.0
1614396600.0,3.7,0.0,0.0
1614400200.0,3.4,0.0,0.0
1614403800.0,3.1,0.0,0.0
1614407400.0,2.9,0.0,0.0
1614411000.0,3.0,0.0,0.0
1614414600.0,4.1,0.0,0.0
1614418200.0,4.8,0.0,0.0
1614421800.0,5.6,0.0,0.0
1614425400.0,6.0,0.0,0.0
1614429000.0,6.3,0.0,0.0
1614432600.0,6.7,0.0,0.0
1614436200.0,6.7,0.0,0.0
1614439800.0,5.8,0.0,0.0
1614443400.0,5.3,0.0,0.0
1614447000.0,4.5,0.0,0.0
1614450600.0,3.7,0.0,0.0
1614454200.0,2.8,0.0,0.0
1614457800.0,1.8,0.0,0.0
1614461400.0,1.0,0.0,0.0
1614465000.0,0.5,0.0,0.0
1614468600.0,0.1,0.0,0.0
1614472200.0,-0.2,0.0,0.0
1614475800.0,-0.6,0.0,0.0
1614479400.0,-0.8,0.0,0.0
1614483000.0,-0.9,0.0,0.0
1614486600.0,-0.9,0.0,0.0
1614490200.0,-1.0,0.0,0.0
1614493800.0,-1.2,0.0,0.0
1614497400.0,-0.1,0.0,0.0
1614501000.0,1.9,0.0,0.0
1614504600.0,4.5,0.0,0.0
1614508200.0,6.6,0.0,0.0
1614511800.0,7.5,0.0,0.0
1614515400.0,8.8,0.0,0.0
1614519000.0,9.4,0.0,0.0
1614522600.0,8.9,0.0,0.0
1614526200.0,8.8,0.0,0.0
1614529800.0,6.9,0.0,0.0
1614533400.0,5.2,0.0,0.0
