start,end
1599308100.0,1599326100.0
1611298500.0,1611334500.0
1579503600.0,1579532400.0
1579450800.0,1579479600.0
1611213600.0,1611253200.0
1579430700.0,1579455900.0
1601984400.0,1602002400.0
1579355100.0,1579376700.0
1579347000.0,1579357800.0
1579340400.0,1579365600.0
1611141300.0,1611166500.0
1601972100.0,1602004500.0
1611126900.0,1611213300.0
1611125400.0,1611150600.0
1579256700.0,1579454700.0
1579243800.0,1579330200.0
1579163100.0,1579249500.0
1601658000.0,1601672400.0
1601620800.0,1601642400.0
1599721200.0,1599760800.0
1599720000.0,1599759600.0
1601557500.0,1601564700.0
1601538600.0,1601574600.0
1578555600.0,1578588000.0
1578555000.0,1578583800.0
1578555000.0,1578601800.0
1601473500.0,1601491500.0
1599583500.0,1599605100.0
1611822300.0,1611851100.0
1599563100.0,1599581100.0
1599552900.0,1599567300.0
1611745800.0,1611753000.0
1611736200.0,1611775800.0
1611578400.0,1611596400.0
1578379800.0,1578405000.0
1578379500.0,1578465900.0
1578378300.0,1578464700.0
1578329400.0,1578340200.0
1599378900.0,1599418500.0
1578317700.0,1578339300.0
1611318300.0,1611339900.0
1597569300.0,1597583700.0
1611299700.0,1611317700.0
1611302400.0,1611331200.0
1578289800.0,1578304200.0
1578289500.0,1578375900.0
1611211500.0,1611233100.0
1597391400.0,1597409400.0
1578229500.0,1578240300.0
1597388400.0,1597446000.0
1611126600.0,1611151800.0
1597307100.0,1597339500.0
1580107800.0,1580143800.0
1597305600.0,1597341600.0
1611042600.0,1611129000.0
1611041700.0,1611063300.0
1611041100.0,1611077100.0
1580048400.0,1580066400.0
1597237500.0,1597255500.0
1597232700.0,1597250700.0
1579936500.0,1579979700.0
1597221900.0,1597254300.0
1597218600.0,1597254600.0
1579885200.0,1579906800.0
1579865100.0,1579886700.0
1597220100.0,1597234500.0
1597135200.0,1597160400.0
1597132800.0,1597150800.0
1597095900.0,1597099500.0
1597068300.0,1597082700.0
1597059000.0,1597077000.0
1589526900.0,1589566500.0
1589524200.0,1589531400.0
1597041600.0,1597128000.0
1597007700.0,1597011300.0
1579766400.0,1579802400.0
1589357100.0,1589407500.0
1589354100.0,1589393700.0
1579712400.0,1579734000.0
1579679400.0,1579765800.0
1589213700.0,1589217300.0
1579677300.0,1579713300.0
1579676400.0,1579698000.0
1600857900.0,1600875900.0
1588836600.0,1588872600.0
1579009500.0,1579027500.0
1600770900.0,1600792500.0
1588775400.0,1588793400.0
1588754700.0,1588758300.0
1578989100.0,1579021500.0
1588689300.0,1588696500.0
1600761600.0,1600794000.0
1588667400.0,1588692600.0
1578987000.0,1579023000.0
1588580100.0,1588619700.0
1578983100.0,1579069500.0
1578934500.0,1578945300.0
1590831000.0,1590863400.0
1590830700.0,1590837900.0
1600669500.0,1600712700.0
1578901500.0,1578915900.0
1578897000.0,1578918600.0
1590737700.0,1590773700.0
1578837600.0,1578848400.0
1578833700.0,1578851700.0
1600419000.0,1600519800.0
1600415400.0,1600465800.0
1590654600.0,1590687000.0
1590650700.0,1590737100.0
1590651000.0,1590687000.0
1600332600.0,1600368600.0
1600407900.0,1600443900.0
1587709200.0,1587723600.0
1590644100.0,1590730500.0
1596781200.0,1596867600.0
1587563100.0,1587584700.0
1596725700.0,1596740100.0
1587539100.0,1587557100.0
1578659400.0,1578681000.0
1587459300.0,1587470100.0
1596700500.0,1596736500.0
1579104000.0,1579111200.0
1600265700.0,1600280100.0
1579103100.0,1579110300.0
1579091400.0,1579113000.0
1600245000.0,1600284600.0
1590426000.0,1590436800.0
1600241700.0,1600274100.0
1590404700.0,1590429900.0
1590401700.0,1590408900.0
1586951700.0,1586962500.0
1590342900.0,1590346500.0
1590328800.0,1590332400.0
1600180800.0,1600184400.0
1590317700.0,1590342900.0
1600157700.0,1600197300.0
1590217200.0,1590235200.0
1590137100.0,1590223500.0
1577985000.0,1577999400.0
1586238300.0,1586324700.0
1586154300.0,1586193900.0
1586153700.0,1586189700.0
1600069200.0,1600087200.0
1612939800.0,1612975800.0
1599986400.0,1600015200.0
1585748400.0,1585762800.0
1585640700.0,1585676700.0
1599896700.0,1599983100.0
1612773000.0,1612783800.0
1599894900.0,1599981300.0
1585549800.0,1585636200.0
1612764000.0,1612850400.0
1612612200.0,1612626600.0
1585288800.0,1585306800.0
1602656700.0,1602743100.0
1585208100.0,1585294500.0
1585200900.0,1585287300.0
1612519200.0,1612551600.0
1612512600.0,1612548600.0
1601031900.0,1601035500.0
1584692100.0,1584710100.0
1612420500.0,1612506900.0
1602520500.0,1602534900.0
1584605400.0,1584637800.0
1584430800.0,1584466800.0
1602484800.0,1602495600.0
1603212000.0,1603233600.0
1612176900.0,1612187700.0
1602320700.0,1602407100.0
1602319200.0,1602405600.0
1612162800.0,1612195200.0
1612020600.0,1612024200.0
1612014900.0,1612101300.0
1602236700.0,1602261900.0
1602228600.0,1602246600.0
1611908100.0,1611947700.0
1611907200.0,1611993600.0
1611903000.0,1611928200.0
1602153000.0,1602174600.0
1609850700.0,1609879500.0
1591022400.0,1591040400.0
1602941400.0,1602955800.0
1609833600.0,1609873200.0
1609832100.0,1609918500.0
1609772100.0,1609775700.0
1595064600.0,1595071800.0
1602831000.0,1602917400.0
1602794400.0,1602801600.0
1594972800.0,1595005200.0
1590739800.0,1590765000.0
1602758100.0,1602765300.0
1609408200.0,1609419000.0
1609347600.0,1609441200.0
1609315200.0,1609347600.0
1594880100.0,1594916100.0
1590648900.0,1590659700.0
1602682200.0,1602685800.0
1609172400.0,1609194000.0
1602659100.0,1602745500.0
1609133400.0,1609151400.0
1594717500.0,1594721100.0
1603904400.0,1603922400.0
1608910800.0,1608997200.0
1590561000.0,1590600600.0
1594715400.0,1594740600.0
1590407700.0,1590429300.0
1594626900.0,1594662900.0
1608654300.0,1608668700.0
1594623600.0,1594645200.0
1590386100.0,1590526500.0
1590388200.0,1590427800.0
1590390000.0,1590408000.0
1590304200.0,1590390600.0
1603735500.0,1603739100.0
1603728300.0,1603735500.0
1598185500.0,1598207100.0
1598178600.0,1598207400.0
1594368000.0,1594404000.0
1598080800.0,1598106000.0
1589958000.0,1589976000.0
1603624800.0,1603642800.0
1594314600.0,1594318200.0
1594295700.0,1594313700.0
1594293900.0,1594311900.0
1589881500.0,1589892300.0
1589874300.0,1589910300.0
1594283400.0,1594369800.0
1589805600.0,1589809200.0
1603456800.0,1603496400.0
1597991100.0,1598077500.0
1589784000.0,1589805600.0
1603443600.0,1603450800.0
1597923300.0,1597944900.0
1597910400.0,1597942800.0
1603386900.0,1603404900.0
1603383600.0,1603390800.0
1603369200.0,1603372800.0
1589531400.0,1589535000.0
1594109700.0,1594113300.0
1594108500.0,1594137300.0
1597834200.0,1597863000.0
1594101300.0,1594187700.0
1589436000.0,1589490000.0
1589402700.0,1589406300.0
1597825200.0,1597836000.0
1589358600.0,1589376600.0
1594039500.0,1594053900.0
1589355300.0,1589441700.0
1594041000.0,1594062600.0
1603264800.0,1603282800.0
1603263600.0,1603288800.0
1597824600.0,1597846200.0
1597791300.0,1597794900.0
1589302500.0,1589313300.0
1597769100.0,1597790700.0
1589353200.0,1589367600.0
1602616500.0,1602623700.0
1597758300.0,1597772700.0
1594015200.0,1594069200.0
1602596100.0,1602603300.0
1597737300.0,1597773300.0
1593854100.0,1593882900.0
1597734000.0,1597860000.0
1589192100.0,1589217300.0
1603176000.0,1603262400.0
1589181600.0,1589199600.0
1597755600.0,1597770000.0
1597680300.0,1597683900.0
1602518100.0,1602521700.0
1603106100.0,1603131300.0
1602505800.0,1602531000.0
1602495300.0,1602520500.0
1589179500.0,1589197500.0
1593710100.0,1593731700.0
1593706500.0,1593735300.0
1593696600.0,1593707400.0
1588928700.0,1588932300.0
1588917000.0,1589003400.0
1597646700.0,1597686300.0
1602419700.0,1602437700.0
1603032900.0,1603043700.0
1588803000.0,1588889400.0
1593668100.0,1593696900.0
1602325800.0,1602340200.0
1593633900.0,1593637500.0
1593619200.0,1593633600.0
1588747500.0,1588833900.0
1593596700.0,1593611100.0
1588746000.0,1588832400.0
1602261900.0,1602265500.0
1602920400.0,1602956400.0
1588594200.0,1588619400.0
1602233100.0,1602319500.0
1588577100.0,1588663500.0
1603180500.0,1603209300.0
1588575000.0,1588611000.0
1603178700.0,1603265100.0
1603177800.0,1603210200.0
1588335300.0,1588346100.0
1593513300.0,1593545700.0
1603172700.0,1603259100.0
1602829500.0,1602865500.0
1603111800.0,1603144200.0
1603112100.0,1603137300.0
1602780000.0,1602794400.0
1597493700.0,1597515300.0
1602143700.0,1602179700.0
1602753000.0,1602763800.0
1602752700.0,1602777900.0
1603093500.0,1603133100.0
1597489200.0,1597492800.0
1597392000.0,1597478400.0
1603086600.0,1603147800.0
1602680400.0,1602694800.0
1602673800.0,1602702600.0
1597329900.0,1597416300.0
1605530100.0,1605702900.0
1597326000.0,1597336800.0
1602661200.0,1602697200.0
1597306200.0,1597345800.0
1602863400.0,1602877800.0
1597304100.0,1597307700.0
1602851100.0,1602869100.0
1602846300.0,1602882300.0
1593166200.0,1593173400.0
1602840600.0,1602959400.0
1610698200.0,1610712600.0
1610697600.0,1610784000.0
1602833400.0,1602869400.0
1605361800.0,1605448200.0
1605359700.0,1605370500.0
1605340200.0,1605426600.0
1593097800.0,1593112200.0
1610614800.0,1610622000.0
1610611800.0,1610626200.0
1593085800.0,1593100200.0
1610611500.0,1610643900.0
1602757800.0,1602761400.0
1605273300.0,1605280500.0
1605271800.0,1605289800.0
1602753300.0,1602767700.0
1605260400.0,1605292800.0
1602750300.0,1602786300.0
1605254400.0,1605340800.0
1597149300.0,1597167300.0
1602745200.0,1602784800.0
1610525700.0,1610540100.0
1597132500.0,1597218900.0
1597132800.0,1597168800.0
1610523000.0,1610609400.0
1596541200.0,1596555600.0
1605181500.0,1605206700.0
1610520300.0,1610545500.0
1596532800.0,1596558000.0
1597134600.0,1597163400.0
1602663300.0,1602677700.0
1596528000.0,1596556800.0
1602660300.0,1602678300.0
1603953900.0,1603997100.0
1596459300.0,1596488100.0
1605080100.0,1605166500.0
1596442200.0,1596481800.0
1596441600.0,1596474000.0
1603872300.0,1603886700.0
1596912300.0,1596933900.0
1610352600.0,1610367000.0
1596374700.0,1596385500.0
1596360900.0,1596371700.0
1596890700.0,1596912300.0
1604994600.0,1605081000.0
1610350200.0,1610436600.0
1603813800.0,1603821000.0
1603801800.0,1603823400.0
1596798300.0,1596819900.0
1596790800.0,1596819600.0
1596180900.0,1596202500.0
1610184600.0,1610191800.0
1604913300.0,1604949300.0
1604670900.0,1604681700.0
1604669400.0,1604680200.0
1596182400.0,1596211200.0
1604665800.0,1604669400.0
1596177300.0,1596209700.0
1604657700.0,1604679300.0
1610110200.0,1610135400.0
1604649300.0,1604685300.0
1609917600.0,1609957200.0
1603722600.0,1603729800.0
1609918500.0,1609922100.0
1596101100.0,1596133500.0
1596093600.0,1596129600.0
1609832400.0,1609864800.0
1610013600.0,1610024400.0
1609832100.0,1609918500.0
1604562900.0,1604595300.0
1596012600.0,1596099000.0
1609828500.0,1609853700.0
1596009000.0,1596045000.0
1604557500.0,1604643900.0
1604502300.0,1604505900.0
1609941300.0,1609944900.0
1604483700.0,1604508900.0
1609745400.0,1609831800.0
1609743000.0,1609768200.0
1603487100.0,1603659900.0
1603464600.0,1603475400.0
1603460100.0,1603470900.0
1596702600.0,1596738600.0
1596695100.0,1596781500.0
1596646800.0,1596654000.0
1596618900.0,1596647700.0
1609339200.0,1609353600.0
1604321400.0,1604339400.0
1603356300.0,1603367100.0
1609176900.0,1609194900.0
1609162500.0,1609176900.0
1604299500.0,1604335500.0
1578591000.0,1578598200.0
1578583800.0,1578591000.0
1603285200.0,1603296000.0
1604142600.0,1604157000.0
1603275000.0,1603300200.0
1591599900.0,1591635900.0
1608725400.0,1608743400.0
1578552300.0,1578638700.0
1604044500.0,1604130900.0
1578551700.0,1578638100.0
1604042700.0,1604082300.0
1601718300.0,1601743500.0
1578506100.0,1578513300.0
1608642000.0,1608652800.0
1578499800.0,1578503400.0
1603978800.0,1603996800.0
1578496200.0,1578499800.0
1578487200.0,1578505200.0
1601653500.0,1601682300.0
1578486600.0,1578508200.0
1608630000.0,1608651600.0
1603961400.0,1603993800.0
1578474000.0,1578506400.0
1601640900.0,1601644500.0
1601624700.0,1601642700.0
1608561000.0,1608564600.0
1578465600.0,1578490800.0
1602660600.0,1602682200.0
1591292100.0,1591310100.0
1604729400.0,1604815800.0
1591253700.0,1591340100.0
1602579600.0,1602612000.0
1601538000.0,1601574000.0
1602575700.0,1602662100.0
1578379800.0,1578466200.0
1578379500.0,1578465900.0
1591166100.0,1591252500.0
1606978200.0,1607014200.0
1601481600.0,1601485200.0
1606973700.0,1606988100.0
1602516300.0,1602523500.0
1578300300.0,1578314700.0
1594998000.0,1595023200.0
1578296100.0,1578335700.0
1578294300.0,1578315900.0
1594904100.0,1594918500.0
1594895700.0,1594920900.0
1602409500.0,1602427500.0
1578288900.0,1578346500.0
1606809000.0,1606895400.0
1606808700.0,1606895100.0
1606808700.0,1606844700.0
1602346500.0,1602353700.0
1578231300.0,1578267300.0
1606806000.0,1606838400.0
1606803300.0,1606835700.0
1594818900.0,1594836900.0
1602255900.0,1602259500.0
1580466600.0,1580661000.0
1588268700.0,1588355100.0
1602249300.0,1602256500.0
1588230000.0,1588316400.0
1606741200.0,1606762800.0
1602236700.0,1602261900.0
1588228200.0,1588267800.0
1588146300.0,1588232700.0
1606719900.0,1606806300.0
1602226800.0,1602255600.0
1580449500.0,1580535900.0
1594721700.0,1594739700.0
1587989700.0,1588007700.0
1594711200.0,1594732800.0
1606574100.0,1606577700.0
1610707200.0,1610988000.0
1594667400.0,1594674600.0
1594663500.0,1594685100.0
1594663800.0,1594721400.0
1594649100.0,1594656300.0
1594642200.0,1594663800.0
1610693400.0,1610715000.0
1602142200.0,1602174600.0
1602140100.0,1602262500.0
1606464300.0,1606550700.0
1606462500.0,1606502100.0
1594632600.0,1594643400.0
1602072600.0,1602079800.0
1594558200.0,1594579800.0
1606462200.0,1606498200.0
1580304600.0,1580315400.0
1580298600.0,1580323800.0
1602057900.0,1602090300.0
1602057300.0,1602143700.0
1602056400.0,1602092400.0
1598249700.0,1598289300.0
1594404000.0,1594407600.0
1598181300.0,1598206500.0
1610523600.0,1610527200.0
1610521800.0,1610608200.0
1594373400.0,1594409400.0
1598086800.0,1598101200.0
1610523000.0,1610559000.0
1580280000.0,1580305200.0
1594362900.0,1594409700.0
1610449200.0,1610470800.0
1606305900.0,1606323900.0
1606303800.0,1606307400.0
1594368000.0,1594382400.0
1598008200.0,1598094600.0
1610436600.0,1610523000.0
1597996800.0,1598011200.0
1597994400.0,1598012400.0
1610434200.0,1610459400.0
1597989600.0,1598004000.0
1597939200.0,1597953600.0
1602054000.0,1602090000.0
1594199100.0,1594285500.0
1597913100.0,1597938300.0
1597911900.0,1597947900.0
1594194600.0,1594281000.0
1602062100.0,1602083700.0
1594207800.0,1594211400.0
1594193100.0,1594229100.0
1601970600.0,1602057000.0
1597905600.0,1597945200.0
1594114500.0,1594218900.0
1594108500.0,1594194900.0
1594108500.0,1594140900.0
1610093400.0,1610107800.0
1610092200.0,1610178600.0
1580110200.0,1580124600.0
1580107800.0,1580133000.0
1610024400.0,1610028000.0
1610012100.0,1610015700.0
1610010600.0,1610014200.0
1597816800.0,1597831200.0
1594022100.0,1594058100.0
1594020300.0,1594045500.0
1579979100.0,1579993500.0
1610002200.0,1610009400.0
1579944600.0,1579948200.0
1579936800.0,1579980000.0
1601743500.0,1601747100.0
1606286100.0,1606372500.0
1593860400.0,1593864000.0
1606237500.0,1606255500.0
1606210500.0,1606242900.0
1606211100.0,1606232700.0
1606203900.0,1606290300.0
1601632200.0,1601661000.0
1597650900.0,1597679700.0
1593759900.0,1593774300.0
1579852800.0,1579881600.0
1579845600.0,1579888800.0
1606150800.0,1606176000.0
1593691200.0,1593712800.0
1579782600.0,1579797000.0
1597644000.0,1597698000.0
1597653900.0,1597686300.0
1579777200.0,1579788000.0
1601557200.0,1601571600.0
1579765800.0,1579852200.0
1601540100.0,1601572500.0
1593588600.0,1593631800.0
1579763400.0,1579806600.0
1601530200.0,1601569800.0
1600848900.0,1600881300.0
1593585900.0,1593632700.0
1579708800.0,1579730400.0
1579704600.0,1579715400.0
1605867600.0,1605885600.0
1605861300.0,1605900900.0
1593590400.0,1593626400.0
1601470200.0,1601477400.0
1605860100.0,1605888900.0
1596544800.0,1596735600.0
1605855900.0,1605881100.0
1596542700.0,1596546300.0
1596530400.0,1596566400.0
1579677900.0,1579692300.0
1596525900.0,1596551100.0
1596525600.0,1596612000.0
1609858800.0,1609873200.0
1596526200.0,1596558600.0
1596522300.0,1596608700.0
1605771600.0,1605858000.0
1596450300.0,1596475500.0
1605763800.0,1605825000.0
1609839000.0,1609857000.0
1609830600.0,1609863000.0
1579593900.0,1579626300.0
1596434100.0,1596664500.0
1609741800.0,1609777800.0
1609740300.0,1609769100.0
1605675600.0,1605736800.0
1605635100.0,1605653100.0
1596204000.0,1596214800.0
1605598800.0,1605685200.0
1605598500.0,1605684900.0
1579537500.0,1579548300.0
1579534200.0,1579541400.0
1596095100.0,1596131100.0
1596096000.0,1596124800.0
1600495200.0,1600527600.0
1609159200.0,1609177200.0
1596024000.0,1596042000.0
1596008700.0,1596026700.0
1594116600.0,1594131000.0
1600414200.0,1600500600.0
1579525500.0,1579550700.0
1579365000.0,1579368600.0
1594111200.0,1594122000.0
1579357800.0,1579365000.0
1579353000.0,1579363800.0
1579350000.0,1579353600.0
1608792300.0,1608817500.0
1594110600.0,1594135800.0
1608725400.0,1608747000.0
1596699900.0,1596786300.0
1594975200.0,1595000400.0
1594969200.0,1594990800.0
1608618900.0,1608705300.0
1608618900.0,1608662100.0
1594906800.0,1594910400.0
1596616200.0,1596641400.0
1593863700.0,1593892500.0
1594884600.0,1594917000.0
1579190400.0,1579197600.0
1611836100.0,1611846900.0
1611833700.0,1611851700.0
1608535800.0,1608622200.0
1593777900.0,1593799500.0
1594813800.0,1594835400.0
1608395700.0,1608399300.0
1594800000.0,1594832400.0
1611750900.0,1611768900.0
1593760500.0,1593846900.0
1611735000.0,1611749400.0
1611733200.0,1611751200.0
1608291600.0,1608295200.0
1608284400.0,1608316800.0
1593678300.0,1593707100.0
1579155300.0,1579191300.0
1579066800.0,1579153200.0
1579029600.0,1579036800.0
1594706700.0,1595019900.0
1593670500.0,1593756900.0
1608218400.0,1608236400.0
1593670200.0,1593756600.0
1608213000.0,1608231000.0
1608192000.0,1608202800.0
1593589800.0,1593676200.0
1608189900.0,1608225900.0
1578985500.0,1578992700.0
1608108300.0,1608119100.0
1611312600.0,1611316200.0
1594474500.0,1594481700.0
1611302400.0,1611334800.0
1578984300.0,1579009500.0
1594422000.0,1594425600.0
1594972800.0,1595005200.0
1611216000.0,1611252000.0
1611210000.0,1611235200.0
1611214200.0,1611250200.0
1594314000.0,1594332000.0
1578898200.0,1579071000.0
1594290600.0,1594315800.0
1594282800.0,1594308000.0
1594885200.0,1594906800.0
1594281900.0,1594296300.0
1578897900.0,1578930300.0
1578929400.0,1578954600.0
1578829200.0,1578930000.0
1594275300.0,1594325700.0
1578816900.0,1578834900.0
1578752100.0,1578791700.0
1607933400.0,1607947800.0
1578724500.0,1578756900.0
1578920400.0,1578945600.0
1607620800.0,1607692800.0
1607920500.0,1607938500.0
1594731000.0,1594749000.0
1607788500.0,1607802900.0
1607788200.0,1607791800.0
1594713300.0,1594749300.0
1594659600.0,1594663200.0
1594634700.0,1594641900.0
1594561800.0,1594576200.0
1594555200.0,1594569600.0
1607498700.0,1607534700.0
1579071900.0,1579111500.0
1594470000.0,1594488000.0
1607418000.0,1607428800.0
1603799400.0,1603839000.0
1594429200.0,1594465200.0
1594454400.0,1594465200.0
1594413300.0,1594416900.0
1607412900.0,1607416500.0
1594374000.0,1594406400.0
1607410200.0,1607435400.0
1607361600.0,1607365200.0
1594377600.0,1594395600.0
1594364400.0,1594396800.0
1594293000.0,1594314600.0
1603690800.0,1603712400.0
1592371800.0,1592454600.0
1592377200.0,1592398800.0
1607177400.0,1607181000.0
1603617000.0,1603638600.0
1598789400.0,1598814600.0
1598776800.0,1598802000.0
1607085000.0,1607106600.0
1607083500.0,1607097900.0
1592294100.0,1592330100.0
1598617800.0,1598639400.0
1603440000.0,1603526400.0
1598601900.0,1598688300.0
1606984800.0,1607017200.0
1606981500.0,1607067900.0
1603360800.0,1603378800.0
1598526600.0,1598530200.0
1592215200.0,1592218800.0
1603307400.0,1603318200.0
1592203200.0,1592289600.0
1598508900.0,1598548500.0
1598512200.0,1598555400.0
1597479000.0,1597504200.0
1597474800.0,1597489200.0
1597480200.0,1597534200.0
1597420800.0,1597435200.0
1597408500.0,1597430100.0
1597392000.0,1597410000.0
1597392900.0,1597403700.0
1597388100.0,1597474500.0
1598428800.0,1598479200.0
1592045400.0,1592077800.0
1598420700.0,1598478300.0
1598374800.0,1598378400.0
1597331700.0,1597342500.0
1597323600.0,1597334400.0
1598348400.0,1598377200.0
1597313100.0,1597327500.0
1597305300.0,1597391700.0
1597299900.0,1597386300.0
1598338800.0,1598353200.0
1592937300.0,1592944500.0
1598277900.0,1598281500.0
1598274300.0,1598277900.0
1592908800.0,1592926800.0
1598258100.0,1598272500.0
1597217100.0,1597267500.0
1592903700.0,1592990100.0
1598252100.0,1598270100.0
1597149600.0,1597167600.0
1598248800.0,1598259600.0
1597131900.0,1597175100.0
1597130700.0,1597217100.0
1597504200.0,1597511400.0
1597129800.0,1597216200.0
1597129800.0,1597155000.0
1597499700.0,1597503300.0
1597086000.0,1597096800.0
1597409400.0,1597423800.0
1597393800.0,1597419000.0
1597048200.0,1597073400.0
1592830200.0,1592841000.0
1597307400.0,1597336200.0
1597300200.0,1597354200.0
1597248000.0,1597266000.0
1596805200.0,1596902400.0
1597230900.0,1597252500.0
1593423900.0,1593441900.0
1596786000.0,1596818400.0
1593417600.0,1593504000.0
1596789900.0,1596811500.0
1597215600.0,1597233600.0
1593285900.0,1593289500.0
1593259800.0,1593285000.0
1582529400.0,1582561800.0
1593242100.0,1593263700.0
1597128600.0,1597157400.0
1597128600.0,1597215000.0
1597124700.0,1597146300.0
1597099500.0,1597103100.0
1593150000.0,1593189600.0
1593101100.0,1593104700.0
1582354500.0,1582383300.0
1597047300.0,1597076100.0
1593075000.0,1593103800.0
1593074400.0,1593110400.0
1582305600.0,1582489200.0
1593071100.0,1593107100.0
1582271400.0,1582307400.0
1596891600.0,1596985200.0
1596824700.0,1596828300.0
1592592000.0,1592595600.0
1596797400.0,1596801000.0
1596787200.0,1596819600.0
1582191300.0,1582202100.0
1582189200.0,1582203600.0
1601453400.0,1601464200.0
1601452200.0,1601488200.0
1598013300.0,1598031300.0
1582181400.0,1582267800.0
1582178100.0,1582264500.0
1582178400.0,1582228800.0
1597926000.0,1597940400.0
1601299200.0,1601306400.0
1597858800.0,1597869600.0
1597834800.0,1597867200.0
1597823700.0,1597910100.0
1597763700.0,1597778100.0
1581444900.0,1581455700.0
1581427200.0,1581430800.0
1597737600.0,1597770000.0
1597737600.0,1597773600.0
1597736100.0,1597779300.0
1601028300.0,1601046300.0
1597669500.0,1597680300.0
1601021100.0,1601024700.0
1601016300.0,1601063100.0
1581348300.0,1581355500.0
1600948500.0,1600977300.0
1581320700.0,1581324300.0
1592402400.0,1592413200.0
1592377200.0,1592431200.0
1602579600.0,1602612000.0
1581158400.0,1581180000.0
1581148200.0,1581234600.0
1581104400.0,1581108000.0
1581090000.0,1581100800.0
1581063600.0,1581088800.0
1592227800.0,1592245800.0
1581060600.0,1581078600.0
1602488700.0,1602517500.0
1581054600.0,1581083400.0
1581012900.0,1581030900.0
1592207100.0,1592243100.0
1592206200.0,1592292600.0
1602255000.0,1602262200.0
1606286100.0,1606311300.0
1606210500.0,1606242900.0
1592982900.0,1592997300.0
1602153600.0,1602258000.0
1602143700.0,1602165300.0
1592898300.0,1592934300.0
1592897700.0,1592915700.0
1592897700.0,1592937300.0
1605981600.0,1606039200.0
1602063000.0,1602088200.0
1595926800.0,1596013200.0
1592894700.0,1592981100.0
1595925300.0,1596026100.0
1595922000.0,1596008400.0
1595842200.0,1595871000.0
1591601400.0,1591687800.0
1605775200.0,1605811200.0
1591599300.0,1591624500.0
1595761500.0,1595779500.0
1605763800.0,1605850200.0
1591524000.0,1591567200.0
1595601000.0,1595611800.0
1605678300.0,1605735900.0
1595587200.0,1595608800.0
1605627300.0,1605634500.0
1605620100.0,1605623700.0
1605612900.0,1605627300.0
1595491200.0,1595523600.0
1591259400.0,1591291800.0
1591251300.0,1591337700.0
1606979100.0,1607004300.0
1595406600.0,1595431800.0
1595403000.0,1595435400.0
1595340600.0,1595355000.0
1606896600.0,1606925400.0
1606890900.0,1606916100.0
1606890600.0,1606926600.0
1595313600.0,1595400000.0
1606809900.0,1606896300.0
1595241300.0,1595248500.0
1595228700.0,1595264700.0
1592376300.0,1592462700.0
1595230800.0,1595266800.0
1606743300.0,1606761300.0
1595080500.0,1595091300.0
1581508200.0,1581522600.0
1597407000.0,1597414200.0
1597386300.0,1597472700.0
1597323300.0,1597341300.0
1606464000.0,1606496400.0
1597306500.0,1597331700.0
1581440400.0,1581458400.0
1606401000.0,1606408200.0
1583131200.0,1583217600.0
1606375800.0,1606383000.0
1581408300.0,1581494700.0
1581407100.0,1581493500.0
1606373100.0,1606398300.0
1581406500.0,1581424500.0
1583088300.0,1583091900.0
1583071200.0,1583092800.0
1597218900.0,1597262100.0
1606309200.0,1606320000.0
1597221000.0,1597246200.0
1581403500.0,1581489900.0
1581403500.0,1581489900.0
1582893600.0,1582915200.0
1581349200.0,1581360000.0
1612860600.0,1612864200.0
1597133700.0,1597148100.0
1597128000.0,1597167600.0
1581319800.0,1581406200.0
1597085100.0,1597095900.0
1597076100.0,1597086900.0
1612790400.0,1612812000.0
1612788300.0,1612806300.0
1612789200.0,1612810800.0
1582879800.0,1582890600.0
1597060800.0,1597078800.0
1582832100.0,1582835700.0
1582831800.0,1582835400.0
1612772400.0,1612801200.0
1612765800.0,1612852200.0
1612690500.0,1612719300.0
1581352200.0,1581373800.0
1597043400.0,1597173000.0
1581177600.0,1581188400.0
1582790100.0,1582811700.0
1612513800.0,1612549800.0
1612461600.0,1612465200.0
1582730400.0,1582816800.0
1582729500.0,1582740300.0
1612438800.0,1612456800.0
1582717500.0,1582742700.0
1596783600.0,1596870000.0
1612369500.0,1612380300.0
1612361400.0,1612379400.0
1612357200.0,1612368000.0
1612346400.0,1612368000.0
1598690400.0,1598733600.0
1612332000.0,1612418400.0
1582626300.0,1582647900.0
1580974200.0,1580988600.0
1612246500.0,1612293300.0
1612175400.0,1612207800.0
1612165800.0,1612201800.0
1582614000.0,1582650000.0
1598535300.0,1598538900.0
1598517300.0,1598535300.0
1598515200.0,1598551200.0
1580889600.0,1580922000.0
1611903000.0,1611913800.0
1580886300.0,1580972700.0
1593438000.0,1593445200.0
1605531600.0,1605553200.0
1580813100.0,1580827500.0
1598369400.0,1598380200.0
1593360600.0,1593396600.0
1580803800.0,1580836200.0
1580803800.0,1580814600.0
1580803500.0,1580835900.0
1593435600.0,1593457200.0
1593288000.0,1593298800.0
1598352900.0,1598381700.0
1598344800.0,1598355600.0
1598344200.0,1598355000.0
1593174300.0,1593192300.0
1605506400.0,1605567600.0
1598287500.0,1598294700.0
1598285700.0,1598300100.0
1605254400.0,1605340800.0
1605255300.0,1605294900.0
1580717100.0,1580745900.0
1580714100.0,1580800500.0
1605171300.0,1605182100.0
1598251500.0,1598291100.0
1580715000.0,1580747400.0
1580715300.0,1580754900.0
1605118500.0,1605122100.0
1596526200.0,1596537000.0
1596525000.0,1596561000.0
1580557200.0,1580564400.0
1581751200.0,1581765600.0
